Symbol,CompanyName,ValuePurchased,ReportedBuyQty,ReportedBuyTxn,acqtoDt,TotalQty,NumBuyTxn,PricedValuePurchased,AvgPrice,MissingValueQty,MissingValueTxn,ValueCr,MarketBuyValue,MarketSellValue,NetBuyValue,SellBuyRatioPct,HasMarketSell,SellBuyExclusion,HasPledging,LastPrice,PromoHolding,DMA50,DMA200,SixMonthReturn,PriceDiffPct,AbsDiffPct,MarketCapCr,PE,RevGrowthPct,EBITDAGrowthPct,PATGrowthPct,EPSGrowthPct,ROCEPct,DE_Ratio,OCFPositive,OPMPct,PromoConvictionPct,ScorePromo,ScoreFund,ScoreTech,ScoreRisk,Score,Category
SHYAMCENT,SHYAM CENTURY FERROUS LIMITED,4245478.0,758224.0,3,30-06-2026,758224.0,3,4245478.0,5.6,0.0,0,0.42,4245478.0,0.0,4245478.0,0.0,False,False,False,4.94,51.7,5.3,5.42,-8.3,-11.8,11.8,104.0,,-92.0,-2.42,44.0,-0.04,-7.4,0.01,False,-733.33,0.404,20,10,0,-2,28,Avoid
NRL,NUPUR RECYCLERS LIMITED,4206920.0,50730.0,3,24-06-2026,50730.0,3,4206920.0,82.93,0.0,0,0.42,4206920.0,0.0,4206920.0,0.0,False,False,False,125.0,72.53,105.42,69.14,138.1,50.7,50.7,863.0,92.2,15.0,1.43,82.0,0.34,9.71,0.0,True,3.67,0.049,20,16,30,-5,61,Buy on Breakout
SENCO,SENCO GOLD LIMITED,4081958.0,12170.0,2,18-08-2026,12170.0,2,4081958.0,335.41,0.0,0,0.41,4081958.0,0.0,4081958.0,0.0,False,False,False,354.85,68.48,362.81,333.13,7.6,5.8,5.8,5814.0,9.83,43.0,223.0,175.0,6.97,21.4,1.03,False,7.0,0.007,17,21,25,0,63,Buy on Breakout
ASAHISONG,ASAHI SONGWON COLORS LIMITED,3381000.0,10000.0,1,11-08-2026,10000.0,1,3381000.0,338.1,0.0,0,0.34,3381000.0,0.0,3381000.0,0.0,False,False,False,366.7,66.73,316.53,259.0,63.3,8.5,8.5,433.0,12.8,-8.0,24.0,33.0,14.36,9.94,0.23,True,18.0,0.079,17,21,25,0,63,Buy on Breakout
ALMONDZ,ALMONDZ GLOBAL SECURITIES LIMITED,3173606.0,195000.0,1,27-08-2026,195000.0,1,3173606.0,16.27,0.0,0,0.32,3173606.0,0.0,3173606.0,0.0,False,False,False,16.96,58.19,13.74,15.06,7.1,4.2,4.2,297.0,67.6,111.0,5.69,70.0,0.28,2.19,0.17,False,40.01,0.108,12,15,20,-3,44,Watchlist
HEXAGON,HEXAGON NUTRITION LIMITED,3054917.0,47700.0,3,17-08-2026,47700.0,3,3054917.0,64.04,0.0,0,0.31,3054917.0,0.0,3054917.0,0.0,False,False,False,68.37,64.29,66.21,,,6.8,6.8,836.0,20.0,,12.31,,0.8,,0.11,True,12.14,0.037,15,9,15,0,39,Fundamental Watch
TAINWALCHM,TAINWALA CHEMICALS AND PLASTICS (INDIA) LIMITED,2648501.0,12613.0,4,26-08-2026,12613.0,4,2648501.0,209.98,0.0,0,0.26,2648501.0,0.0,2648501.0,0.0,False,False,False,213.0,67.04,206.7,194.89,12.4,1.4,1.4,199.0,24.8,12.0,0.03,16.0,0.03,7.91,0.0,False,3.16,0.131,20,10,25,-2,53,Buy on Breakout
INDIQUBE,Indiqube Spaces Limited,2543624.0,15500.0,4,24-06-2026,15500.0,4,2543624.0,164.1,0.0,0,0.25,2543624.0,0.0,2543624.0,0.0,False,False,False,192.36,60.6,177.15,178.89,7.9,17.2,17.2,4065.0,,39.0,258.0,30.0,-1.13,6.38,10.11,True,61.0,0.006,15,23,25,0,63,Buy on Breakout
SILVERTUC,SILVER TOUCH TECHNOLOGIES LIMITED,2533675.0,14000.0,1,25-08-2026,14000.0,1,2533675.0,180.98,0.0,0,0.25,2533675.0,0.0,2533675.0,0.0,False,False,False,178.22,74.59,192.38,557.06,-87.7,-1.5,1.5,2258.0,51.8,20.0,17.0,83.0,0.8,30.3,0.2,True,23.0,0.011,17,30,0,0,47,Watchlist
ALICON,ALICON CASTALLOY LIMITED,2266406.0,3500.0,2,10-06-2026,3500.0,2,2266406.0,647.54,0.0,0,0.23,2266406.0,0.0,2266406.0,0.0,False,False,False,685.05,55.72,678.73,729.33,-14.8,5.8,5.8,1126.0,25.8,19.0,58.0,31.0,10.76,10.5,0.56,True,10.0,0.02,12,23,15,0,50,Buy on Breakout
EXCELSOFT,Excelsoft Technologies Limited,2246700.0,30000.0,1,14-08-2026,30000.0,1,2246700.0,74.89,0.0,0,0.22,2246700.0,0.0,2246700.0,0.0,False,False,False,71.03,59.08,76.71,,-14.3,-5.2,5.2,818.0,16.8,27.0,12.33,10.0,0.75,13.5,0.01,True,15.35,0.027,12,14,0,0,26,Avoid
