Symbol,CompanyName,ValuePurchased,ReportedBuyQty,ReportedBuyTxn,acqtoDt,TotalQty,NumBuyTxn,PricedValuePurchased,AvgPrice,MissingValueQty,MissingValueTxn,ValueCr,MarketBuyValue,MarketSellValue,NetBuyValue,SellBuyRatioPct,HasMarketSell,SellBuyExclusion,HasPledging,LastPrice,52WeekHigh,52WeekLow,PromoHolding,DMA50,DMA200,SixMonthReturn,PriceDiffPct,AbsDiffPct,FirstBuyDate,LastBuyDate,FirstBuyPrice,LastBuyPrice,WeightedAvgBuyPrice,AccumulationDays,DaysSinceFirstBuy,DaysSinceLastBuy,BuyTxn7D,BuyTxn15D,BuyTxn30D,BuyTxn60D,BuyTxn90D,BuyValue7D,BuyValue15D,BuyValue30D,BuyValue60D,BuyValue90D,NetBuyValue7D,NetBuyValue30D,UniquePromotersBuying,UniquePromotersSelling,BuyAcceleration,Freshness,AccumulationStage,PromoterAvgPrice,CMPvsPromoterAvgPct,SignalStage,MarketCapCr,PE,RevGrowthPct,EBITDAGrowthPct,PATGrowthPct,EPSGrowthPct,ROCEPct,DE_Ratio,OCFPositive,OPMPct,PromoConvictionPct,ScorePromo,ScoreFund,ScoreTech,ScoreRisk,Score,Category
CSLFINANCE,CSL Finance Limited,19500047.0,208424.0,19,01-09-2026,100030.0,11,19500047.0,194.94,108394.0,8,1.95,19500047.0,0.0,19500047.0,0.0,False,False,False,220.98,324.7,209.7,47.71,223.91,248.41,-10.6,13.4,13.4,17-08-2026,01-09-2026,0.0,240.0,209.64654026807193,15,25,10,0,6,32,32,32,0.0,9959112.0,36600093.0,36600093.0,36600093.0,0.0,36600093.0,2,0,0.0,Active,Confirmed Accumulation,209.64654026807193,5.4,Confirmed Accumulation,504.0,5.78,19.0,,16.0,9.72,14.5,1.38,False,,0.387,20,12,10,0,42,Watchlist
AVONMORE,AVONMORE CAPITAL & MANAGEMENT SERVICES LIMITED,19156640.0,1510124.0,20,10-09-2026,1510124.0,20,19156640.0,12.69,0.0,0,1.92,19156640.0,0.0,19156640.0,0.0,False,False,False,14.0,23.9,9.05,69.12,11.69,13.34,2.0,10.3,10.3,10-08-2026,10-09-2026,11.28707,14.26115003225371,12.64449812963585,31,32,1,4,9,17,21,21,2767898.0,5619462.0,12236596.0,19726985.0,19726985.0,2767898.0,12236596.0,1,0,0.2262,Fresh,Confirmed Accumulation,12.64449812963585,10.7,Mature — Wait for Pullback,392.0,1265.0,-61.0,,-98.0,0.01,2.46,0.44,True,,0.49,25,9,25,-3,56,Buy on Breakout
SINCLAIR,SINCLAIRS HOTELS LIMITED,18838255.0,233195.0,7,09-09-2026,233195.0,7,18838255.0,80.78,0.0,0,1.88,18838255.0,0.0,18838255.0,0.0,False,False,False,80.28,114.75,68.82,62.78,76.85,78.09,9.4,-0.6,0.6,11-06-2026,09-09-2026,76.78936792108148,83.30304850578165,80.78327151096721,90,92,2,2,6,6,6,6,2205179.0,17156875.0,17156875.0,17156875.0,17156875.0,2205179.0,17156875.0,1,0,0.1285,Fresh,Confirmed Accumulation,80.78327151096721,-0.6,Confirmed Accumulation,410.0,38.0,21.0,8.39,-19.0,1.54,8.73,0.28,True,41.64,0.459,20,14,15,0,49,Watchlist
OBCL,OBCL LIMITED,18668261.0,350038.0,10,10-09-2026,350038.0,10,18668261.0,53.33,0.0,0,1.87,18668261.0,0.0,18668261.0,0.0,False,False,False,55.78,62.0,46.51,67.23,54.03,55.12,1.2,4.6,4.6,05-08-2026,10-09-2026,53.5,55.579368421052635,53.3320982293351,36,37,1,2,3,7,10,10,623744.0,1033646.0,14729115.0,18668261.0,18668261.0,623744.0,14729115.0,1,0,0.0423,Fresh,Confirmed Accumulation,53.3320982293351,4.6,Confirmed Accumulation,111.0,,6.0,2.47,-3779.0,-0.05,-1.26,0.8,True,3.0,1.685,25,6,20,-2,49,Watchlist
NURECA,NURECA LIMITED,18048688.0,57337.0,14,09-09-2026,57337.0,14,18048688.0,314.78,0.0,0,1.8,18048688.0,0.0,18048688.0,0.0,False,False,False,332.75,358.0,204.0,63.24,308.89,279.5,26.4,5.7,5.7,24-07-2026,09-09-2026,301.14995815899584,334.0,316.4840516408908,47,49,2,3,7,11,18,18,670800.0,5531930.0,7179140.0,21302858.0,21302858.0,670800.0,7179140.0,2,0,0.0934,Fresh,Confirmed Accumulation,316.4840516408908,5.1,Confirmed Accumulation,320.0,148.0,22.0,2.45,264.0,2.55,2.07,0.01,False,6.06,0.562,20,15,30,-3,62,Buy on Breakout
PNGSREVA,PNGS REVA DIAMOND JEWELLERY LIMITED,17516080.0,50238.0,3,25-06-2026,45238.0,2,17516080.0,387.2,5000.0,1,1.75,17516080.0,0.0,17516080.0,0.0,False,False,False,512.7,644.0,324.25,63.09,488.07,,32.4,32.4,32.4,18-06-2026,25-06-2026,387.21,0.0,387.1983730492064,7,85,78,0,0,0,0,3,0.0,0.0,0.0,0.0,17516080.0,0.0,0.0,1,0,0.0,Stale,Stale Accumulation,387.1983730492064,32.4,Late — Poor Entry,1626.0,19.3,581.0,34.0,881.0,8.58,22.0,0.33,False,29.0,0.108,12,24,20,0,56,Buy on Breakout
SRHHYPOLTD,Sree Rayalaseema Hi-Strength Hypo Limited,17310388.0,34253.0,12,11-09-2026,34253.0,12,17310388.0,505.37,0.0,0,1.73,17310388.0,0.0,17310388.0,0.0,False,False,False,523.8,627.3,382.4,62.09,494.52,488.06,20.8,3.6,3.6,26-08-2026,11-09-2026,473.208,521.3464673913044,505.36852246518555,16,16,0,5,10,12,12,12,9348013.0,14197502.0,17310388.0,17310388.0,17310388.0,9348013.0,17310388.0,2,0,0.54,Fresh,Confirmed Accumulation,505.36852246518555,3.6,Confirmed Accumulation,899.0,8.84,7.0,30.0,0.0,14.66,14.4,0.01,True,14.0,0.192,15,14,25,0,54,Buy on Breakout
GOKUL,GOKUL REFOILS AND SOLVENT LIMITED,16406691.0,386207.0,24,02-09-2026,386207.0,24,16406691.0,42.48,0.0,0,1.64,16406691.0,0.0,16406691.0,0.0,False,False,False,42.03,46.8,31.0,71.79,40.79,39.8,3.9,-1.1,1.1,10-06-2026,02-09-2026,41.123,41.23762857142857,42.059141224857434,84,93,9,0,12,20,20,26,0.0,14565821.0,22247438.0,22247438.0,23437996.0,0.0,22247438.0,1,0,0.0,Active,Confirmed Accumulation,42.059141224857434,-0.1,Confirmed Accumulation,416.0,103.0,246.0,0.91,10.0,0.14,2.16,-0.0,False,4.21,0.394,25,8,20,-5,48,Watchlist
SIGIND,Signet Industries Limited,15571254.0,221221.0,14,09-09-2026,221221.0,14,15571254.0,70.39,0.0,0,1.56,15571254.0,0.0,15571254.0,0.0,False,False,False,70.79,74.99,40.66,72.57,59.94,52.03,55.3,0.6,0.6,17-08-2026,09-09-2026,68.80343785960875,69.76962395034684,70.3877751208068,23,25,2,4,7,14,14,14,4398473.0,6721343.0,15571254.0,15571254.0,15571254.0,4398473.0,15571254.0,1,0,0.2825,Fresh,Confirmed Accumulation,70.3877751208068,0.6,Confirmed Accumulation,213.0,9.06,17.0,27.97,17.0,2.73,13.7,1.86,True,9.14,0.732,25,23,25,0,73,Strong Buy Setup
DBOL,Dhampur Bio Organics Limited,15157366.0,137268.0,6,06-08-2026,137268.0,6,15157366.0,110.42,0.0,0,1.52,15157366.0,0.0,15157366.0,0.0,False,False,False,118.55,139.0,69.0,50.45,116.01,103.57,16.7,7.4,7.4,25-06-2026,06-08-2026,111.72,110.98966666666666,110.42170061485561,42,78,36,0,0,0,4,6,0.0,0.0,0.0,5425406.0,15157366.0,0.0,0.0,2,0,0.0,Aging,Mature Accumulation,110.42170061485561,7.4,Mature — Wait for Pullback,787.0,32.3,2.0,11.0,618.0,5.78,4.95,1.03,True,2.0,0.193,15,13,30,-2,56,Buy on Breakout
DOLLAR,DOLLAR INDUSTRIES LIMITED,14833500.0,55000.0,1,24-06-2026,55000.0,1,14833500.0,269.7,0.0,0,1.48,14833500.0,0.0,14833500.0,0.0,False,False,False,273.55,396.0,220.5,73.09,267.96,289.98,5.3,1.4,1.4,24-06-2026,24-06-2026,269.7,269.7,269.7,0,79,79,0,0,0,0,1,0.0,0.0,0.0,0.0,14833500.0,0.0,0.0,1,0,0.0,Stale,Stale Accumulation,269.7,1.4,Late — Poor Entry,1551.0,14.0,6.0,46.0,18.0,4.31,13.6,0.28,True,12.0,0.095,17,21,15,0,53,Buy on Breakout
EIEL,ENVIRO INFRA ENGINEERS LIMITED,13430794.0,70000.0,3,02-09-2026,70000.0,3,13430794.0,191.87,0.0,0,1.34,13430794.0,0.0,13430794.0,0.0,False,False,False,207.11,276.1,134.71,70.02,212.26,194.31,46.3,7.9,7.9,31-08-2026,02-09-2026,196.0,189.75001109680855,191.86848571428573,2,11,9,0,3,3,3,3,0.0,13430794.0,13430794.0,13430794.0,13430794.0,0.0,13430794.0,2,0,0.0,Active,Confirmed Accumulation,191.86848571428573,7.9,Confirmed Accumulation,3634.0,21.6,-4.0,51.0,-9.0,2.04,20.8,0.15,False,21.0,0.037,20,12,25,0,57,Buy on Breakout
MBEL,M & B Engineering Limited,12860369.0,44000.0,4,16-06-2026,44000.0,4,12860369.0,292.28,0.0,0,1.29,12860369.0,0.0,12860369.0,0.0,False,False,False,254.2,535.9,223.05,70.45,289.4,316.3,-15.4,-13.0,13.0,11-06-2026,16-06-2026,283.0559166666667,309.5979,297.217890625,5,92,87,0,0,0,0,4,0.0,0.0,0.0,0.0,12323152.0,0.0,0.0,4,0,0.0,Stale,Stale Accumulation,297.217890625,-14.5,Late — Poor Entry,1451.0,18.4,13.0,21.0,-4.0,2.56,19.9,0.13,False,8.0,0.089,20,12,0,0,32,Fundamental Watch
INDOCO,INDOCO REMEDIES LIMITED,12657065.0,52930.0,8,09-09-2026,52930.0,8,12657065.0,239.13,0.0,0,1.27,12657065.0,0.0,12657065.0,0.0,False,False,False,263.02,332.2,162.19,58.75,237.36,222.73,33.8,10.0,10.0,31-08-2026,09-09-2026,244.848,238.3013906099408,239.1283771018326,9,11,2,4,8,8,8,8,9244605.0,12657065.0,12657065.0,12657065.0,12657065.0,9244605.0,12657065.0,4,0,0.7304,Fresh,Early Accumulation,239.1283771018326,10.0,Early Accumulation,2430.0,113.0,13.0,42.0,141.0,8.92,4.33,0.69,True,10.0,0.052,15,18,30,-3,60,Buy on Breakout
VIVIANA,VIVIANA POWER TECH LIMITED,12408320.0,15222.0,3,29-06-2026,15222.0,3,12408320.0,815.16,0.0,0,1.24,12408320.0,0.0,12408320.0,0.0,False,False,False,752.15,1162.5,565.0,73.2,735.47,,-17.3,-7.7,7.7,19-06-2026,29-06-2026,792.1204188481676,827.541219456497,815.1570095913809,10,84,74,0,0,0,0,3,0.0,0.0,0.0,0.0,12408320.0,0.0,0.0,2,0,0.0,Stale,Stale Accumulation,815.1570095913809,-7.7,Late — Poor Entry,762.0,13.8,185.0,11.55,204.0,6.84,50.7,0.81,True,16.07,0.163,20,22,5,0,47,Watchlist
RSL,RAJPUTANA STAINLESS LIMITED,12273612.0,80000.0,2,10-09-2026,80000.0,2,12273612.0,153.42,0.0,0,1.23,12273612.0,0.0,12273612.0,0.0,False,False,False,190.1,192.77,101.7,57.03,154.06,,68.2,23.9,23.9,16-06-2026,10-09-2026,130.9147,190.92923333333334,153.42015,86,87,1,1,1,1,1,2,5727877.0,5727877.0,5727877.0,5727877.0,12273612.0,5727877.0,5727877.0,1,0,1.0,Fresh,Confirmed Accumulation,153.42015,23.9,Late — Poor Entry,1588.0,27.0,8.0,29.0,25.0,2.42,25.2,0.19,True,9.0,0.077,12,25,20,0,57,Buy on Breakout
ALMONDZ,ALMONDZ GLOBAL SECURITIES LIMITED,11994750.0,697858.0,6,04-09-2026,697858.0,6,11994750.0,17.19,0.0,0,1.2,11994750.0,0.0,11994750.0,0.0,False,False,False,19.13,22.1,10.68,58.19,14.83,15.1,30.1,11.3,11.3,27-08-2026,04-09-2026,16.274902564102565,17.962781818181817,17.187952276824223,8,15,7,0,5,6,6,6,0.0,8821144.0,11994750.0,11994750.0,11994750.0,0.0,11994750.0,1,0,0.0,Fresh,Early Accumulation,17.187952276824223,11.3,Mature — Wait for Pullback,334.0,76.0,111.0,5.69,70.0,0.28,2.19,0.17,False,40.01,0.359,20,15,25,-3,57,Buy on Breakout
CHEMBONDCH,CHEMBOND CHEMICALS LIMITED,11080000.0,45500.0,3,25-08-2026,45500.0,3,11080000.0,243.52,0.0,0,1.11,11080000.0,0.0,11080000.0,0.0,False,False,False,262.2,290.0,104.85,67.65,253.32,183.37,95.2,7.7,7.7,06-08-2026,25-08-2026,230.0,271.0,238.0921052631579,19,36,17,0,0,1,5,5,0.0,0.0,4065000.0,18095000.0,18095000.0,0.0,4065000.0,2,0,0.0,Active,Confirmed Accumulation,238.0921052631579,10.1,Mature — Wait for Pullback,701.0,58.6,3.0,2.99,97.0,1.0,11.6,0.0,True,16.21,0.158,20,16,30,0,66,Strong Buy Setup
ARSSBL,Anand Rathi Share and Stock Brokers Limited,10900691.0,20000.0,1,16-06-2026,20000.0,1,10900691.0,545.03,0.0,0,1.09,10900691.0,0.0,10900691.0,0.0,False,False,False,490.25,794.85,416.0,69.9,521.58,554.23,-0.6,-10.1,10.1,16-06-2026,16-06-2026,545.03455,545.03455,545.03455,0,87,87,0,0,0,0,2,0.0,0.0,0.0,0.0,21801382.0,0.0,0.0,1,0,0.0,Stale,Stale Accumulation,545.03455,-10.1,Late — Poor Entry,3088.0,20.9,17.0,97.0,53.0,3.73,19.8,0.62,True,40.0,0.035,17,27,0,0,44,Watchlist
SILVERTUC,SILVER TOUCH TECHNOLOGIES LIMITED,10836064.0,63000.0,3,03-09-2026,63000.0,3,10836064.0,172.0,0.0,0,1.08,10836064.0,0.0,10836064.0,0.0,False,False,False,152.49,216.8,67.58,74.59,188.25,524.44,19.5,-11.3,11.3,25-08-2026,03-09-2026,180.9767857142857,169.00597142857143,170.93135714285714,9,17,8,0,6,8,8,8,0.0,28435196.0,33502546.0,33502546.0,33502546.0,0.0,33502546.0,1,0,0.0,Active,Confirmed Accumulation,170.93135714285714,-10.8,Confirmed Accumulation,1927.0,44.2,20.0,17.0,83.0,0.8,30.3,0.2,True,23.0,0.056,20,30,5,0,55,Buy on Breakout
TTL,T T LIMITED,10609116.0,1600212.0,15,10-09-2026,1600212.0,15,10609116.0,6.63,0.0,0,1.06,10609116.0,0.0,10609116.0,0.0,False,False,False,6.66,11.8,5.5,58.66,6.45,7.84,-26.2,0.5,0.5,18-06-2026,10-09-2026,6.936243093922652,6.785642525250713,6.62981904897601,84,85,1,2,6,12,13,15,2942511.0,5947078.0,9912156.0,9995804.0,10609116.0,2942511.0,9912156.0,2,0,0.2969,Fresh,Confirmed Accumulation,6.62981904897601,0.5,Confirmed Accumulation,170.0,321.0,-14.0,2.64,124.0,0.03,5.82,0.64,False,5.69,0.624,20,7,10,-3,34,Fundamental Watch
SHAKTIPUMP,SHAKTI PUMPS (INDIA) LIMITED,10544249.0,20800.0,2,08-09-2026,20800.0,2,10544249.0,506.94,0.0,0,1.05,10544249.0,0.0,10544249.0,0.0,False,False,False,493.8,915.0,456.35,56.22,518.4,568.81,0.8,-2.6,2.6,16-06-2026,08-09-2026,549.4831111111112,474.4831355932203,519.7851342281879,84,87,3,1,1,1,1,3,5598901.0,5598901.0,5598901.0,5598901.0,15489597.0,5598901.0,5598901.0,2,0,1.0,Fresh,Confirmed Accumulation,519.7851342281879,-5.0,Confirmed Accumulation,6093.0,31.7,13.0,59.0,-52.0,3.48,24.3,0.26,True,7.0,0.017,12,18,5,0,35,Fundamental Watch
GREENPANEL,Greenpanel Industries Limited,9904150.0,61500.0,1,28-08-2026,61500.0,1,9904150.0,161.04,0.0,0,0.99,9904150.0,0.0,9904150.0,0.0,False,False,False,153.6,333.8,154.55,53.12,179.4,203.65,-21.2,-4.6,4.6,28-08-2026,28-08-2026,161.0430894308943,161.0430894308943,161.0430894308943,0,14,14,0,2,2,2,2,0.0,19808300.0,19808300.0,19808300.0,19808300.0,0.0,19808300.0,1,0,0.0,Active,Confirmed Accumulation,161.0430894308943,-4.6,Confirmed Accumulation,1886.0,281.0,12.0,29.89,-69.0,0.1,-0.4,0.27,True,8.54,0.052,12,14,0,-3,23,Avoid
BMWVENTLTD,BMW VENTURES LIMITED,9023141.0,150000.0,2,06-08-2026,150000.0,2,9023141.0,60.15,0.0,0,0.9,9023141.0,0.0,9023141.0,0.0,False,False,False,54.05,78.0,48.0,73.01,57.31,58.62,-4.8,-10.1,10.1,05-08-2026,06-08-2026,60.09327058823529,60.23404615384615,60.1322085106383,1,37,36,0,0,0,3,3,0.0,0.0,0.0,14131069.0,14131069.0,0.0,0.0,1,0,0.0,Aging,Mature Accumulation,60.1322085106383,-10.1,Mature — Wait for Pullback,469.0,11.7,19.0,21.0,20.0,1.22,12.0,0.58,True,3.4,0.192,17,23,0,-2,38,Fundamental Watch
BLBLIMITED,BLB LIMITED,8911912.0,552818.0,10,10-09-2026,552818.0,10,8911912.0,16.12,0.0,0,0.89,8911912.0,0.0,8911912.0,0.0,False,False,False,16.13,22.47,12.0,45.35,16.05,15.86,-7.8,0.1,0.1,25-08-2026,10-09-2026,16.01999983630173,16.15999469630841,16.12087884258472,16,17,1,3,8,10,10,10,2039610.0,4608551.0,8911912.0,8911912.0,8911912.0,2039610.0,8911912.0,1,0,0.2289,Fresh,Confirmed Accumulation,16.12087884258472,0.1,Confirmed Accumulation,,3.1,117.0,9.95,311.0,1.05,40.2,0.0,True,10.67,,15,25,20,0,60,Buy on Breakout
BHAGERIA,Bhageria Industries Limited,8227124.0,37774.0,5,26-08-2026,37774.0,5,8227124.0,217.8,0.0,0,0.82,8227124.0,0.0,8227124.0,0.0,False,False,False,317.05,342.0,127.51,71.75,228.87,185.75,109.4,45.6,45.6,20-08-2026,26-08-2026,204.64325383861484,222.87,215.9638691452524,6,22,16,0,0,6,6,6,0.0,0.0,9479950.0,9479950.0,9479950.0,0.0,9479950.0,1,0,0.0,Active,Confirmed Accumulation,215.9638691452524,46.8,Late — Poor Entry,1388.0,18.7,55.0,40.0,54.0,8.23,11.0,0.01,True,14.0,0.059,20,26,30,0,76,Strong Buy Setup
TIGERLOGS,Tiger Logistics (India) Limited,7758579.0,224000.0,10,24-08-2026,224000.0,10,7758579.0,34.64,0.0,0,0.78,7758579.0,0.0,7758579.0,0.0,False,False,False,27.16,56.69,22.9,61.81,29.55,32.68,-2.7,-21.6,21.6,10-06-2026,24-08-2026,36.12655,29.75,34.63651339285714,75,93,18,0,0,3,3,9,0.0,0.0,2202750.0,2202750.0,7036048.0,0.0,2202750.0,1,0,0.0,Active,Confirmed Accumulation,34.63651339285714,-21.6,Confirmed Accumulation,283.0,14.9,16.0,2.79,-30.0,0.21,17.6,0.31,False,1.83,0.276,20,12,0,-2,30,Fundamental Watch
FOCUS,Focus Lighting And Fixtures Limited,7751774.0,117665.0,3,07-09-2026,117665.0,3,7751774.0,65.88,0.0,0,0.78,7751774.0,0.0,7751774.0,0.0,False,False,False,61.84,99.9,57.06,56.8,70.57,74.28,-5.3,-6.1,6.1,27-08-2026,07-09-2026,66.50999812885922,63.5,65.880032295075,11,15,4,1,2,3,3,3,317500.0,2420000.0,7751774.0,7751774.0,7751774.0,317500.0,7751774.0,1,0,0.041,Fresh,Early Accumulation,65.880032295075,-6.1,Early Accumulation,417.0,68.0,13.0,6.15,-54.0,0.42,6.55,0.16,True,13.36,0.187,15,9,0,-3,21,Avoid
OMPOWER,Om Power Transmission Limited,7447179.0,40763.0,3,24-06-2026,40763.0,3,7447179.0,182.69,0.0,0,0.74,7447179.0,0.0,7447179.0,0.0,False,False,False,171.54,206.0,158.01,69.05,169.73,,-11.3,-6.1,6.1,24-06-2026,24-06-2026,182.8989522537093,181.8687130477039,182.6945759634963,0,79,79,0,0,0,0,3,0.0,0.0,0.0,0.0,7447179.0,0.0,0.0,3,0,0.0,Stale,Stale Accumulation,182.6945759634963,-6.1,Late — Poor Entry,590.0,14.0,61.0,15.0,82.0,3.07,42.7,0.35,False,12.0,0.125,20,19,5,0,44,Watchlist
VSTL,VIBHOR STEEL TUBES LIMITED,5880936.0,52146.0,11,03-09-2026,52146.0,11,5880936.0,112.78,0.0,0,0.59,5880936.0,0.0,5880936.0,0.0,False,False,False,119.71,164.58,100.8,73.48,111.97,119.15,11.5,6.1,6.1,10-06-2026,03-09-2026,119.06077855306647,115.10722222222222,112.9286764969684,85,93,8,0,6,10,10,10,0.0,3314704.0,4899099.0,4899099.0,4899099.0,0.0,4899099.0,1,0,0.0,Active,Confirmed Accumulation,112.9286764969684,6.0,Confirmed Accumulation,226.0,26.9,21.0,12.07,-29.0,1.02,7.92,0.98,True,4.11,0.261,25,11,25,-2,59,Buy on Breakout
VISAKAIND,Visaka Industries Limited,5253571.0,63478.0,6,10-09-2026,63478.0,6,5253571.0,82.76,0.0,0,0.53,5253571.0,0.0,5253571.0,0.0,False,False,False,90.45,104.41,50.2,48.42,88.19,72.37,54.4,9.3,9.3,15-06-2026,10-09-2026,76.696640625,92.2324,82.76207504962349,87,88,1,3,3,3,3,6,2270694.0,2270694.0,2270694.0,2270694.0,5253571.0,2270694.0,2270694.0,1,0,1.0,Fresh,Confirmed Accumulation,82.76207504962349,9.3,Confirmed Accumulation,779.0,11.6,11.0,88.0,439.0,5.79,7.03,0.36,True,15.0,0.068,15,21,30,0,66,Strong Buy Setup
LYKALABS,Lyka Labs Limited,4975280.0,70143.0,6,29-06-2026,70143.0,6,4975280.0,70.93,0.0,0,0.5,4975280.0,0.0,4975280.0,0.0,False,False,False,82.9,101.9,44.1,54.81,70.4,67.86,46.7,16.9,16.9,24-06-2026,29-06-2026,67.9138,72.91204437400951,70.8138321452411,5,79,74,0,0,0,0,16,0.0,0.0,0.0,0.0,13897427.0,0.0,0.0,5,0,0.0,Stale,Stale Accumulation,70.8138321452411,17.1,Late — Poor Entry,299.0,,0.0,4.59,-215.0,0.58,-4.65,0.56,True,10.85,0.167,15,6,30,0,51,Buy on Breakout
UYFINCORP,U. Y. Fincorp Limited,4960333.0,236123.0,3,19-08-2026,236123.0,3,4960333.0,21.01,0.0,0,0.5,4960333.0,0.0,4960333.0,0.0,False,False,False,19.74,22.34,11.5,70.87,18.94,15.27,43.8,-6.0,6.0,17-08-2026,19-08-2026,21.272817872269744,21.034486666666666,21.00741139152052,2,25,23,0,0,3,3,3,0.0,0.0,4960333.0,4960333.0,4960333.0,0.0,4960333.0,1,0,0.0,Active,Confirmed Accumulation,21.00741139152052,-6.0,Confirmed Accumulation,377.0,6.09,118.0,,391.0,1.03,18.5,0.01,False,,0.133,20,19,20,0,59,Buy on Breakout
MOTOGENFIN,THE MOTOR & GENERAL FINANCE LIMITED,4707594.0,158227.0,9,25-06-2026,158227.0,9,4707594.0,29.75,0.0,0,0.47,4707594.0,0.0,4707594.0,0.0,False,False,False,25.59,34.4,17.5,69.03,27.13,24.71,29.0,-14.0,14.0,11-06-2026,25-06-2026,29.249982445053018,30.0,29.69371825352631,14,92,78,0,0,0,0,10,0.0,0.0,0.0,0.0,4967184.0,0.0,0.0,1,0,0.0,Stale,Stale Accumulation,29.69371825352631,-13.8,Late — Poor Entry,,71.8,-1.0,0.4,26.0,0.59,-0.18,0.0,False,21.51,,20,10,15,-3,42,Watchlist
WCIL,WESTERN CARRIERS (INDIA) LIMITED,4706679.0,46106.0,4,30-06-2026,46106.0,4,4706679.0,102.08,0.0,0,0.47,4706679.0,0.0,4706679.0,0.0,False,False,False,87.51,147.29,77.02,71.89,89.03,102.38,-10.7,-14.3,14.3,16-06-2026,30-06-2026,99.68,100.7,102.08387194725198,14,87,73,0,0,0,0,4,0.0,0.0,0.0,0.0,4706679.0,0.0,0.0,1,0,0.0,Stale,Stale Accumulation,102.08387194725198,-14.3,Late — Poor Entry,894.0,24.4,9.0,18.68,-36.0,0.85,6.79,0.26,False,4.02,0.053,20,8,0,-2,26,Avoid
ASAHIINDIA,ASAHI INDIA GLASS LIMITED,4251250.0,5000.0,1,29-06-2026,5000.0,1,4251250.0,850.25,0.0,0,0.43,4251250.0,0.0,4251250.0,0.0,False,False,False,985.8,1074.0,775.1,54.23,919.99,913.14,12.1,15.9,15.9,29-06-2026,29-06-2026,850.25,850.25,850.25,0,74,74,0,0,0,0,1,0.0,0.0,0.0,0.0,4251250.0,0.0,0.0,1,0,0.0,Stale,Stale Accumulation,850.25,15.9,Late — Poor Entry,25128.0,58.0,10.0,317.0,35.0,5.94,11.1,0.52,True,24.0,0.002,12,18,25,0,55,Buy on Breakout
SHYAMCENT,SHYAM CENTURY FERROUS LIMITED,4245478.0,758224.0,3,30-06-2026,758224.0,3,4245478.0,5.6,0.0,0,0.42,4245478.0,0.0,4245478.0,0.0,False,False,False,4.96,8.79,3.68,51.7,5.18,5.38,4.4,-11.4,11.4,24-06-2026,30-06-2026,5.375772127480555,5.859089648615457,5.599239802485809,6,79,73,0,0,0,0,3,0.0,0.0,0.0,0.0,4245478.0,0.0,0.0,2,0,0.0,Stale,Stale Accumulation,5.599239802485809,-11.4,Late — Poor Entry,105.0,,-92.0,-2.42,44.0,-0.04,-7.4,0.01,False,-733.33,0.4,20,10,5,-2,33,Fundamental Watch
TAINWALCHM,TAINWALA CHEMICALS AND PLASTICS (INDIA) LIMITED,4234781.0,20085.0,9,10-09-2026,20085.0,9,4234781.0,210.84,0.0,0,0.42,4234781.0,0.0,4234781.0,0.0,False,False,False,207.79,257.0,155.0,67.04,208.64,195.46,2.1,-1.4,1.4,18-08-2026,10-09-2026,207.70463422358281,210.05992106207393,210.84296738859845,23,24,1,3,4,9,9,9,1336504.0,1371280.0,4234781.0,4234781.0,4234781.0,1336504.0,4234781.0,1,0,0.3156,Fresh,Confirmed Accumulation,210.84296738859845,-1.4,Confirmed Accumulation,197.0,24.4,12.0,0.03,16.0,0.03,7.91,0.0,False,3.16,0.213,20,10,15,-2,43,Watchlist
NRL,NUPUR RECYCLERS LIMITED,4186225.0,50400.0,1,24-06-2026,50400.0,1,4186225.0,83.06,0.0,0,0.42,4186225.0,0.0,4186225.0,0.0,False,False,False,133.06,137.79,45.1,72.53,114.02,72.27,160.9,60.2,60.2,24-06-2026,24-06-2026,83.06001984126983,83.06001984126983,83.06001984126983,0,79,79,0,0,0,0,1,0.0,0.0,0.0,0.0,4186225.0,0.0,0.0,1,0,0.0,Stale,Stale Accumulation,83.06001984126983,60.2,Late — Poor Entry,919.0,98.2,15.0,1.43,82.0,0.34,9.71,0.0,True,3.67,0.046,17,16,25,-5,53,Buy on Breakout
SENCO,SENCO GOLD LIMITED,4081958.0,12170.0,2,18-08-2026,12170.0,2,4081958.0,335.41,0.0,0,0.41,4081958.0,0.0,4081958.0,0.0,False,False,False,346.4,430.0,276.0,68.48,367.39,334.41,16.2,3.3,3.3,30-06-2026,18-08-2026,334.88004484304935,336.87015384615387,335.4115036976171,49,73,24,0,0,1,1,2,0.0,0.0,1094828.0,1094828.0,4081958.0,0.0,1094828.0,1,0,0.0,Active,Confirmed Accumulation,335.4115036976171,3.3,Confirmed Accumulation,5675.0,9.59,43.0,223.0,175.0,6.97,21.4,1.03,False,7.0,0.007,17,21,20,0,58,Buy on Breakout
