Symbol,BuyTxn7D,BuyValue7D,SellTxn7D,SellValue7D,NetBuyValue7D,BuyTxn15D,BuyValue15D,SellTxn15D,SellValue15D,NetBuyValue15D,BuyTxn30D,BuyValue30D,SellTxn30D,SellValue30D,NetBuyValue30D,BuyTxn60D,BuyValue60D,SellTxn60D,SellValue60D,NetBuyValue60D,BuyTxn90D,BuyValue90D,SellTxn90D,SellValue90D,NetBuyValue90D,FirstBuyDate,FirstBuyDisclosureDate,FirstBuyPrice,FirstBuyValue,LastBuyDate,LastBuyDisclosureDate,LastBuyPrice,LastBuyValue,AccumulationDays,DaysSinceFirstBuy,DaysSinceLastBuy,UniquePromotersBuying,UniquePromotersSelling,WeightedAvgBuyPrice,BuyAcceleration,Freshness,AccumulationStage
GANESHCP,1,3009963.0,0,0.0,3009963.0,2,8001009.0,0,0.0,8001009.0,2,8001009.0,0,0.0,8001009.0,2,8001009.0,0,0.0,8001009.0,5,33968886.0,0,0.0,33968886.0,19-06-2026,22-06-2026,199.3987,9969935.0,02-09-2026,04-09-2026,167.22016666666667,3009963.0,75,81,6,2,0,189.45279419966536,0.3762,Fresh,Confirmed Accumulation
GAYAPROJ,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,,,,0.0,,,,0.0,0,,,0,0,,0.0,No Signal,No Signal
GEOJITFSL,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,,,,0.0,,,,0.0,0,,,0,0,,0.0,No Signal,No Signal
GFLLIMITED,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,,,,0.0,,,,0.0,0,,,0,0,,0.0,No Signal,No Signal
GHCL,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,1,635890.0,0,0.0,635890.0,16-06-2026,17-06-2026,454.20714285714286,635890.0,16-06-2026,17-06-2026,454.20714285714286,635890.0,0,84,84,1,0,454.20714285714286,0.0,Stale,Stale Accumulation
GICL,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,04-06-2026,24-06-2026,26.7228,133614.0,05-06-2026,24-06-2026,25.491,254910.0,1,96,95,1,0,26.104755570335882,0.0,Stale,Stale Accumulation
GICRE,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,1,30940260806.0,-30940260806.0,,,,0.0,,,,0.0,0,,,0,1,,0.0,No Signal,No Signal
GMMPFAUDLR,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,,,,0.0,,,,0.0,0,,,0,0,,0.0,No Signal,No Signal
GNA,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,4,890716350.0,-890716350.0,0,0.0,7,1613926042.0,-1613926042.0,0,0.0,7,1613926042.0,-1613926042.0,,,,0.0,,,,0.0,0,,,0,2,,0.0,No Signal,No Signal
GOCOLORS,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,,,,0.0,,,,0.0,0,,,0,0,,0.0,No Signal,No Signal
GOKUL,10,10310840.0,0,0.0,10310840.0,14,14759827.0,0,0.0,14759827.0,20,22247438.0,0,0.0,22247438.0,20,22247438.0,0,0.0,22247438.0,30,24491220.0,0,0.0,24491220.0,09-06-2026,10-06-2026,40.9733893557423,87765.0,02-09-2026,03-09-2026,41.23762857142857,1443317.0,85,91,6,1,0,42.05159572755449,0.4635,Fresh,Confirmed Accumulation
GOLDTECH,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,1,8492000.0,0,0.0,8492000.0,12-06-2026,15-06-2026,42.46,8492000.0,12-06-2026,15-06-2026,42.46,8492000.0,0,88,88,1,1,42.46,0.0,Stale,Stale Accumulation
GOODLUCK,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,7,1156851121.0,-1156851121.0,,,,0.0,,,,0.0,0,,,0,7,,0.0,No Signal,No Signal
GPIL,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,,,,0.0,,,,0.0,0,,,0,0,,0.0,No Signal,No Signal
GREENPANEL,0,0.0,0,0.0,0.0,2,19808300.0,0,0.0,19808300.0,2,19808300.0,0,0.0,19808300.0,2,19808300.0,0,0.0,19808300.0,2,19808300.0,0,0.0,19808300.0,28-08-2026,31-08-2026,161.0430894308943,9904150.0,28-08-2026,31-08-2026,161.0430894308943,9904150.0,0,11,11,1,0,161.0430894308943,0.0,Active,Confirmed Accumulation
GRMOVER,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,6,104093262.0,0,0.0,104093262.0,08-06-2026,11-06-2026,121.9935,18299025.0,24-06-2026,29-06-2026,91.21972,13682958.0,16,92,76,2,0,100.13076802447621,0.0,Stale,Stale Accumulation
GRPLTD,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,2,1140678.0,-1140678.0,,,,0.0,,,,0.0,0,,,0,1,,0.0,No Signal,No Signal
HCLTECH,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,1,52192113.0,0,0.0,52192113.0,12-06-2026,16-06-2026,1104.337889591841,52192113.0,12-06-2026,16-06-2026,1104.337889591841,52192113.0,0,88,88,1,0,1104.337889591841,0.0,Stale,Stale Accumulation
HEXAGON,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,6,6109834.0,0,0.0,6109834.0,6,6109834.0,0,0.0,6109834.0,6,6109834.0,0,0.0,6109834.0,17-08-2026,19-08-2026,64.03237804878049,1050131.0,17-08-2026,19-08-2026,64.04853333333334,960728.0,0,22,22,3,0,64.04438155136269,0.0,Active,Confirmed Accumulation
HGS,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,,,,0.0,,,,0.0,0,,,0,0,,0.0,No Signal,No Signal
HINDCON,2,105875.0,0,0.0,105875.0,4,304241.0,0,0.0,304241.0,8,666578.0,0,0.0,666578.0,8,666578.0,0,0.0,666578.0,8,666578.0,0,0.0,666578.0,20-08-2026,22-08-2026,21.998066051770305,147871.0,04-09-2026,05-09-2026,23.92,47840.0,15,19,4,5,0,22.453531848957457,0.1588,Fresh,Confirmed Accumulation
HINDCOPPER,0,0.0,0,0.0,0.0,0,0.0,1,30448780891.0,-30448780891.0,0,0.0,1,30448780891.0,-30448780891.0,0,0.0,1,30448780891.0,-30448780891.0,0,0.0,1,30448780891.0,-30448780891.0,,,,0.0,,,,0.0,0,,,0,1,,0.0,No Signal,No Signal
HMAAGRO,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,,,,0.0,,,,0.0,0,,,0,0,,0.0,No Signal,No Signal
HUBTOWN,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,,,,0.0,,,,0.0,0,,,0,0,,0.0,No Signal,No Signal
INDIQUBE,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,3,1664671.0,0,0.0,1664671.0,09-06-2026,15-06-2026,159.80963636363637,878953.0,24-06-2026,27-06-2026,168.6686,843343.0,15,91,76,1,0,164.1047741935484,0.0,Stale,Stale Accumulation
INDOCO,0,0.0,0,0.0,0.0,4,3412460.0,0,0.0,3412460.0,4,3412460.0,0,0.0,3412460.0,4,3412460.0,0,0.0,3412460.0,4,3412460.0,0,0.0,3412460.0,31-08-2026,31-08-2026,244.848,1224240.0,01-09-2026,02-09-2026,241.0,482000.0,1,8,7,2,0,243.74714285714285,0.0,Fresh,Early Accumulation
INDOTECH,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,4,2453545939.0,-2453545939.0,,,,0.0,,,,0.0,0,,,0,1,,0.0,No Signal,No Signal
INDOWIND,0,0.0,0,0.0,0.0,1,1370924.0,0,0.0,1370924.0,2,4865287.0,0,0.0,4865287.0,2,4865287.0,0,0.0,4865287.0,4,26711391.0,1,18341017.0,8370374.0,30-06-2026,06-07-2026,9.295999799886866,21182897.0,25-08-2026,27-08-2026,9.354905626902132,1370924.0,56,70,14,1,1,9.204238691281239,0.0,Active,Confirmed Accumulation
INFOBEAN,0,0.0,0,0.0,0.0,0,0.0,3,106627388.0,-106627388.0,0,0.0,3,106627388.0,-106627388.0,0,0.0,3,106627388.0,-106627388.0,0,0.0,3,106627388.0,-106627388.0,,,,0.0,,,,0.0,0,,,0,2,,0.0,No Signal,No Signal
INOXINDIA,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,5,80868555.0,-80868555.0,,,,0.0,,,,0.0,0,,,0,2,,0.0,No Signal,No Signal
INOXWIND,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,,,,0.0,,,,0.0,0,,,0,0,,0.0,No Signal,No Signal
IONEXCHANG,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,,,,0.0,,,,0.0,0,,,0,0,,0.0,No Signal,No Signal
IRB,2,458484866.0,0,0.0,458484866.0,4,864971904.0,0,0.0,864971904.0,4,864971904.0,0,0.0,864971904.0,4,864971904.0,0,0.0,864971904.0,4,864971904.0,0,0.0,864971904.0,31-08-2026,02-09-2026,19.436620666666666,204084517.0,03-09-2026,07-09-2026,19.82350724502777,255556726.0,3,8,5,1,0,19.4850355472657,0.5301,Fresh,Early Accumulation
IRFC,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,,,,0.0,,,,0.0,0,,,0,0,,0.0,No Signal,No Signal
JARO,0,0.0,0,0.0,0.0,1,9251606.0,0,0.0,9251606.0,5,23291553.0,0,0.0,23291553.0,5,23291553.0,0,0.0,23291553.0,7,45278925.0,0,0.0,45278925.0,10-06-2026,11-06-2026,540.2861685214626,4757760.0,26-08-2026,27-08-2026,462.1643520831252,9251606.0,77,90,13,2,0,501.39470915376523,0.0,Active,Confirmed Accumulation
JAYSREETEA,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,3,111816242.0,0,0.0,111816242.0,3,111816242.0,0,0.0,111816242.0,3,111816242.0,0,0.0,111816242.0,17-08-2026,18-08-2026,88.49123585958849,110814212.0,18-08-2026,20-08-2026,88.23788546255507,20030.0,1,22,21,1,0,88.48237731381833,0.0,Active,Confirmed Accumulation
JINDALSTEL,1,92111332.0,0,0.0,92111332.0,1,92111332.0,1,108203920.0,-16092588.0,1,92111332.0,1,108203920.0,-16092588.0,1,92111332.0,1,108203920.0,-16092588.0,1,92111332.0,1,108203920.0,-16092588.0,03-09-2026,06-09-2026,1157.1775376884423,92111332.0,03-09-2026,06-09-2026,1157.1775376884423,92111332.0,0,5,5,1,1,1157.1775376884423,1.0,Fresh,Early Accumulation
JKCEMENT,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,,,,0.0,,,,0.0,0,,,0,0,,0.0,No Signal,No Signal
JKIPL,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,,,,0.0,,,,0.0,0,,,0,0,,0.0,No Signal,No Signal
JMA,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,,,,0.0,,,,0.0,0,,,0,0,,0.0,No Signal,No Signal
JSWENERGY,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,,,,0.0,,,,0.0,0,,,0,0,,0.0,No Signal,No Signal
KABRAEXTRU,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,6,136446027.0,3,140112272.0,-3666245.0,19-06-2026,19-06-2026,238.996728,29874591.0,25-06-2026,26-06-2026,243.6942904821503,16355786.0,6,81,75,2,1,240.46912142061555,0.0,Stale,Stale Accumulation
KANPRPLA,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,,,,0.0,,,,0.0,0,,,0,0,,0.0,No Signal,No Signal
KARURVYSYA,0,0.0,3,2256467.0,-2256467.0,0,0.0,9,12959741.0,-12959741.0,0,0.0,10,13969886.0,-13969886.0,0,0.0,16,18120131.0,-18120131.0,0,0.0,16,18120131.0,-18120131.0,,,,0.0,,,,0.0,0,,,0,4,,0.0,No Signal,No Signal
KCP,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,5,14276488.0,2,5240000.0,9036488.0,05-06-2026,08-06-2026,160.84061985327145,2148509.0,30-06-2026,07-08-2026,140.46881505537513,1686890.0,25,95,70,2,1,160.91322140300784,0.0,Stale,Stale Accumulation
KDDL,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,1,898100017.0,-898100017.0,0,0.0,1,898100017.0,-898100017.0,0,0.0,1,898100017.0,-898100017.0,,,,0.0,,,,0.0,0,,,0,1,,0.0,No Signal,No Signal
KMEW,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,2,1006333080.0,-1006333080.0,,,,0.0,,,,0.0,0,,,0,2,,0.0,No Signal,No Signal
KMSUGAR,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,,,,0.0,,,,0.0,0,,,0,0,,0.0,No Signal,No Signal
KOTYARK,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,5,37759406.0,-37759406.0,,,,0.0,,,,0.0,0,,,0,1,,0.0,No Signal,No Signal
KRISHIVAL,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,,,,0.0,,,,0.0,0,,,0,0,,0.0,No Signal,No Signal
KRN,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,,,,0.0,,,,0.0,0,,,0,0,,0.0,No Signal,No Signal
LALPATHLAB,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,1,609742252.0,-609742252.0,0,0.0,1,609742252.0,-609742252.0,,,,0.0,,,,0.0,0,,,0,1,,0.0,No Signal,No Signal
LANDMARK,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,10-06-2026,10-06-2026,421.3368,2106684.0,10-06-2026,10-06-2026,421.3368,2106684.0,0,90,90,1,0,421.3368,0.0,Stale,Stale Accumulation
LAOPALA,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,08-06-2026,09-06-2026,174.9865111111111,7874393.0,08-06-2026,09-06-2026,174.9865111111111,7874393.0,0,92,92,1,0,174.9865111111111,0.0,Stale,Stale Accumulation
LEAPIND,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,,,,0.0,,,,0.0,0,,,0,0,,0.0,No Signal,No Signal
LIBAS,2,58839.0,0,0.0,58839.0,4,1577555.0,0,0.0,1577555.0,6,2096820.0,0,0.0,2096820.0,6,2096820.0,0,0.0,2096820.0,6,2096820.0,0,0.0,2096820.0,21-08-2026,24-08-2026,10.019749198983538,362755.0,02-09-2026,04-09-2026,10.41,20820.0,12,18,6,2,0,10.723118307064468,0.0281,Fresh,Early Accumulation
LIBERTSHOE,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,5,17097005.0,0,0.0,17097005.0,5,17097005.0,0,0.0,17097005.0,7,34642450.0,2,5548400.0,29094050.0,30-06-2026,30-06-2026,268.783925,10751357.0,19-08-2026,20-08-2026,244.0,1109712.0,50,70,20,2,1,256.61074074074077,0.0,Active,Confirmed Accumulation
LICI,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,1,315523400000.0,-315523400000.0,0,0.0,1,315523400000.0,-315523400000.0,,,,0.0,,,,0.0,0,,,0,1,,0.0,No Signal,No Signal
LINC,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,,,,0.0,,,,0.0,0,,,0,0,,0.0,No Signal,No Signal
LYKALABS,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,16,13897427.0,0,0.0,13897427.0,24-06-2026,26-06-2026,67.9138,339569.0,29-06-2026,30-06-2026,72.91204437400951,92015.0,5,76,71,5,0,70.8138321452411,0.0,Stale,Stale Accumulation
MACPOWER,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,,,,0.0,,,,0.0,0,,,0,0,,0.0,No Signal,No Signal
MAGNUM,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,,,,0.0,,,,0.0,0,,,0,0,,0.0,No Signal,No Signal
MAHSEAMLES,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,1,1026988804.0,1,1007459825.0,19528979.0,30-06-2026,01-07-2026,618.7797818882931,1026988804.0,30-06-2026,01-07-2026,618.7797818882931,1026988804.0,0,70,70,1,1,618.7797818882931,0.0,Stale,Stale Accumulation
MANAKCOAT,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,,,,0.0,,,,0.0,0,,,0,0,,0.0,No Signal,No Signal
MANINFRA,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,3,78892500.0,0,0.0,78892500.0,25-06-2026,29-06-2026,105.19,26297500.0,25-06-2026,29-06-2026,105.19,26297500.0,0,75,75,1,0,105.19,0.0,Stale,Stale Accumulation
MASTERTR,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,,,,0.0,,,,0.0,0,,,0,0,,0.0,No Signal,No Signal
MAZDA,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,4,6747544.0,0,0.0,6747544.0,18-06-2026,20-06-2026,240.98371428571429,1686886.0,18-06-2026,20-06-2026,240.98371428571429,1686886.0,0,82,82,1,0,240.98371428571429,0.0,Stale,Stale Accumulation
MBEL,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,6,19021945.0,0,0.0,19021945.0,11-06-2026,12-06-2026,283.0559166666667,3396671.0,16-06-2026,17-06-2026,309.5979,3095979.0,5,89,84,4,0,297.217890625,0.0,Stale,Stale Accumulation
MCL,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,6,536016.0,-536016.0,0,0.0,6,536016.0,-536016.0,0,0.0,6,536016.0,-536016.0,,,,0.0,,,,0.0,0,,,0,3,,0.0,No Signal,No Signal
MENONBE,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,9,720040800.0,-720040800.0,0,0.0,9,720040800.0,-720040800.0,0,0.0,9,720040800.0,-720040800.0,,,,0.0,,,,0.0,0,,,0,3,,0.0,No Signal,No Signal
MERCURYEV,0,0.0,1,5245000.0,-5245000.0,0,0.0,1,5245000.0,-5245000.0,0,0.0,1,5245000.0,-5245000.0,0,0.0,1,5245000.0,-5245000.0,0,0.0,1,5245000.0,-5245000.0,,,,0.0,,,,0.0,0,,,0,1,,0.0,No Signal,No Signal
METROPOLIS,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,2,1184400000.0,-1184400000.0,0,0.0,2,1184400000.0,-1184400000.0,0,0.0,2,1184400000.0,-1184400000.0,,,,0.0,,,,0.0,0,,,0,2,,0.0,No Signal,No Signal
MOTHERSON,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,,,,0.0,,,,0.0,0,,,0,0,,0.0,No Signal,No Signal
MOTILALOFS,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,,,,0.0,,,,0.0,0,,,0,0,,0.0,No Signal,No Signal
MOTOGENFIN,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,12,6132317.0,0,0.0,6132317.0,08-06-2026,08-06-2026,29.0198125,464317.0,25-06-2026,25-06-2026,30.0,177480.0,17,92,75,1,0,29.739218400291158,0.0,Stale,Stale Accumulation
MSPL,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,31,1258286546.0,0,0.0,1258286546.0,02-06-2026,09-06-2026,42.298,99400300.0,22-06-2026,25-06-2026,44.71879963320128,7461287.0,20,98,78,6,0,41.995486999151915,0.0,Stale,Stale Accumulation
MTARTECH,0,0.0,1,0.0,0.0,0,0.0,1,0.0,0.0,0,0.0,1,0.0,0.0,0,0.0,1,0.0,0.0,0,0.0,6,629791805.0,-629791805.0,,,,0.0,,,,0.0,0,,,0,4,,0.0,No Signal,No Signal
NATCOPHARM,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,,,,0.0,,,,0.0,0,,,0,0,,0.0,No Signal,No Signal
NAUKRI,0,0.0,0,0.0,0.0,0,0.0,1,135782788.0,-135782788.0,0,0.0,4,2518487544.0,-2518487544.0,0,0.0,4,2518487544.0,-2518487544.0,0,0.0,4,2518487544.0,-2518487544.0,,,,0.0,,,,0.0,0,,,0,2,,0.0,No Signal,No Signal
NAVA,1,5605844.0,0,0.0,5605844.0,3,55527014.0,0,0.0,55527014.0,3,55527014.0,0,0.0,55527014.0,3,55527014.0,0,0.0,55527014.0,3,55527014.0,0,0.0,55527014.0,25-08-2026,27-08-2026,563.6042619047619,23671379.0,03-09-2026,04-09-2026,560.5844,5605844.0,9,14,5,3,0,566.6021836734694,0.101,Fresh,Early Accumulation
NCC,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,2,94549280.0,0,0.0,94549280.0,2,94549280.0,0,0.0,94549280.0,6,243403269.0,0,0.0,243403269.0,09-06-2026,10-06-2026,143.63219741480611,49748017.0,18-08-2026,19-08-2026,138.96930262041707,29815308.0,70,91,21,1,0,147.28903745290313,0.0,Active,Confirmed Accumulation
NCLIND,3,850574.0,0,0.0,850574.0,7,3244261.0,0,0.0,3244261.0,23,40729466.0,0,0.0,40729466.0,23,40729466.0,0,0.0,40729466.0,31,47403749.0,0,0.0,47403749.0,05-06-2026,08-06-2026,178.50191570881225,46589.0,07-09-2026,08-09-2026,176.48977604673806,181255.0,94,95,1,5,0,176.010604905212,0.0209,Fresh,Confirmed Accumulation
NECCLTD,0,0.0,1,8450169.0,-8450169.0,0,0.0,3,25950169.0,-25950169.0,0,0.0,3,25950169.0,-25950169.0,0,0.0,3,25950169.0,-25950169.0,0,0.0,3,25950169.0,-25950169.0,,,,0.0,,,,0.0,0,,,0,1,,0.0,No Signal,No Signal
NEOGEN,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,,,,0.0,,,,0.0,0,,,0,0,,0.0,No Signal,No Signal
NGLFINE,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,2,4037963.0,-4037963.0,,,,0.0,,,,0.0,0,,,0,1,,0.0,No Signal,No Signal
NIITLTD,0,0.0,0,0.0,0.0,6,134010499.0,0,0.0,134010499.0,8,142851469.0,0,0.0,142851469.0,8,142851469.0,0,0.0,142851469.0,8,142851469.0,0,0.0,142851469.0,08-06-2026,10-06-2026,93.30641025641026,54584250.0,31-08-2026,02-09-2026,106.77,11605899.0,84,92,8,2,0,98.54107984790875,0.0,Active,Confirmed Accumulation
NIITMTS,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,08-06-2026,10-06-2026,224.11,8404125.0,09-06-2026,10-06-2026,225.7899861657976,4243497.0,1,92,91,2,0,224.6674778839663,0.0,Stale,Stale Accumulation
NILASPACES,0,0.0,1,12345000.0,-12345000.0,0,0.0,2,24925000.0,-24925000.0,0,0.0,5,63411806.0,-63411806.0,0,0.0,5,63411806.0,-63411806.0,0,0.0,5,63411806.0,-63411806.0,,,,0.0,,,,0.0,0,,,0,1,,0.0,No Signal,No Signal
NINSYS,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,33,31061184.0,0,0.0,31061184.0,19-06-2026,20-06-2026,700.662,700662.0,30-06-2026,01-07-2026,827.6113333333333,2482834.0,11,81,70,1,0,766.9428148148148,0.0,Stale,Stale Accumulation
