Date,Symbol,PromoterWeightedAvgBuyPrice
2026-08-17,BAJAJHCARE,297.3015
2026-08-18,BAJAJHCARE,297.3015
2026-08-19,BAJAJHCARE,297.3015
2026-08-20,BAJAJHCARE,297.3015
2026-08-21,BAJAJHCARE,297.3015
2026-08-24,BAJAJHCARE,297.3015
2026-08-25,BAJAJHCARE,297.3015
2026-08-26,BAJAJHCARE,297.3015
2026-08-27,BAJAJHCARE,297.3015
2026-08-28,BAJAJHCARE,297.3015
2026-08-31,BAJAJHCARE,297.3015
2026-09-01,BAJAJHCARE,297.3015
2026-09-02,BAJAJHCARE,297.3015
2026-09-03,BAJAJHCARE,297.3015
2026-09-04,BAJAJHCARE,297.3015
2026-09-07,BAJAJHCARE,297.3015
2026-09-08,BAJAJHCARE,297.3015
2026-09-09,BAJAJHCARE,297.3015
2026-09-10,BAJAJHCARE,297.3015
2026-09-11,BAJAJHCARE,297.3015
2025-09-01,BERGEPAINT,
2025-09-02,BERGEPAINT,
2025-09-03,BERGEPAINT,
2025-09-04,BERGEPAINT,
2025-09-05,BERGEPAINT,
2025-09-08,BERGEPAINT,
2025-09-09,BERGEPAINT,
2025-09-10,BERGEPAINT,
2025-09-11,BERGEPAINT,
2025-09-12,BERGEPAINT,
2025-09-15,BERGEPAINT,
2025-09-16,BERGEPAINT,
2025-09-17,BERGEPAINT,
2025-09-18,BERGEPAINT,
2025-09-19,BERGEPAINT,
2025-09-22,BERGEPAINT,
2025-09-23,BERGEPAINT,
2025-09-24,BERGEPAINT,
2025-09-25,BERGEPAINT,
2025-09-26,BERGEPAINT,
2025-09-29,BERGEPAINT,
2025-09-30,BERGEPAINT,
2025-10-01,BERGEPAINT,
2025-10-03,BERGEPAINT,
2025-10-06,BERGEPAINT,
2025-10-07,BERGEPAINT,
2025-10-08,BERGEPAINT,
2025-10-09,BERGEPAINT,
2025-10-10,BERGEPAINT,
2025-10-13,BERGEPAINT,
2025-10-14,BERGEPAINT,
2025-10-15,BERGEPAINT,
2025-10-16,BERGEPAINT,
2025-10-17,BERGEPAINT,
2025-10-20,BERGEPAINT,
2025-10-21,BERGEPAINT,
2025-10-23,BERGEPAINT,
2025-10-24,BERGEPAINT,
2025-10-27,BERGEPAINT,
2025-10-28,BERGEPAINT,
2025-10-29,BERGEPAINT,
2025-10-30,BERGEPAINT,
2025-10-31,BERGEPAINT,
2025-11-03,BERGEPAINT,
2025-11-04,BERGEPAINT,
2025-11-06,BERGEPAINT,
2025-11-07,BERGEPAINT,
2025-11-10,BERGEPAINT,
2025-11-11,BERGEPAINT,
2025-11-12,BERGEPAINT,
2025-11-13,BERGEPAINT,
2025-11-14,BERGEPAINT,
2025-11-17,BERGEPAINT,
2025-11-18,BERGEPAINT,
2025-11-19,BERGEPAINT,
2025-11-20,BERGEPAINT,
2025-11-21,BERGEPAINT,
2025-11-24,BERGEPAINT,
2025-11-25,BERGEPAINT,
2025-11-26,BERGEPAINT,
2025-11-27,BERGEPAINT,
2025-11-28,BERGEPAINT,
2025-12-01,BERGEPAINT,
2025-12-02,BERGEPAINT,
2025-12-03,BERGEPAINT,
2025-12-04,BERGEPAINT,
2025-12-05,BERGEPAINT,
2025-12-08,BERGEPAINT,
2025-12-09,BERGEPAINT,
2025-12-10,BERGEPAINT,
2025-12-11,BERGEPAINT,
2025-12-12,BERGEPAINT,
2025-12-15,BERGEPAINT,
2025-12-16,BERGEPAINT,
2025-12-17,BERGEPAINT,
2025-12-18,BERGEPAINT,
2025-12-19,BERGEPAINT,
2025-12-22,BERGEPAINT,
2025-12-23,BERGEPAINT,
2025-12-24,BERGEPAINT,
2025-12-26,BERGEPAINT,
2025-12-29,BERGEPAINT,
2025-12-30,BERGEPAINT,
2025-12-31,BERGEPAINT,
2026-01-01,BERGEPAINT,
2026-01-02,BERGEPAINT,
2026-01-05,BERGEPAINT,
2026-01-06,BERGEPAINT,
2026-01-07,BERGEPAINT,
2026-01-08,BERGEPAINT,
2026-01-09,BERGEPAINT,
2026-01-12,BERGEPAINT,
2026-01-13,BERGEPAINT,
2026-01-14,BERGEPAINT,
2026-01-16,BERGEPAINT,
2026-01-19,BERGEPAINT,
2026-01-20,BERGEPAINT,
2026-01-21,BERGEPAINT,
2026-01-22,BERGEPAINT,
2026-01-23,BERGEPAINT,
2026-01-27,BERGEPAINT,
2026-01-28,BERGEPAINT,
2026-01-29,BERGEPAINT,
2026-01-30,BERGEPAINT,
2026-02-02,BERGEPAINT,
2026-02-03,BERGEPAINT,
2026-02-04,BERGEPAINT,
2026-02-05,BERGEPAINT,
2026-02-06,BERGEPAINT,
2026-02-09,BERGEPAINT,
2026-02-10,BERGEPAINT,
2026-02-11,BERGEPAINT,
2026-02-12,BERGEPAINT,
2026-02-13,BERGEPAINT,
2026-02-16,BERGEPAINT,
2026-02-17,BERGEPAINT,
2026-02-18,BERGEPAINT,
2026-02-19,BERGEPAINT,
2026-02-20,BERGEPAINT,
2026-02-23,BERGEPAINT,
2026-02-24,BERGEPAINT,
2026-02-25,BERGEPAINT,
2026-02-26,BERGEPAINT,
2026-02-27,BERGEPAINT,
2026-03-02,BERGEPAINT,
2026-03-04,BERGEPAINT,
2026-03-05,BERGEPAINT,
2026-03-06,BERGEPAINT,
2026-03-09,BERGEPAINT,
2026-03-10,BERGEPAINT,
2026-03-11,BERGEPAINT,
2026-03-12,BERGEPAINT,
2026-03-13,BERGEPAINT,
2026-03-16,BERGEPAINT,
2026-03-17,BERGEPAINT,
2026-03-18,BERGEPAINT,
2026-03-19,BERGEPAINT,
2026-03-20,BERGEPAINT,
2026-03-23,BERGEPAINT,
2026-03-24,BERGEPAINT,
2026-03-25,BERGEPAINT,
2026-03-27,BERGEPAINT,
2026-03-30,BERGEPAINT,
2026-04-01,BERGEPAINT,
2026-04-02,BERGEPAINT,
2026-04-06,BERGEPAINT,
2026-04-07,BERGEPAINT,
2026-04-08,BERGEPAINT,
2026-04-09,BERGEPAINT,
2026-04-10,BERGEPAINT,
2026-04-13,BERGEPAINT,
2026-04-15,BERGEPAINT,
2026-04-16,BERGEPAINT,
2026-04-17,BERGEPAINT,
2026-04-20,BERGEPAINT,
2026-04-21,BERGEPAINT,
2026-04-22,BERGEPAINT,
2026-04-23,BERGEPAINT,
2026-04-24,BERGEPAINT,
2026-04-27,BERGEPAINT,
2026-04-28,BERGEPAINT,
2026-04-29,BERGEPAINT,
2026-04-30,BERGEPAINT,
2026-05-04,BERGEPAINT,
2026-05-05,BERGEPAINT,
2026-05-06,BERGEPAINT,
2026-05-07,BERGEPAINT,
2026-05-08,BERGEPAINT,
2026-05-11,BERGEPAINT,
2026-05-12,BERGEPAINT,
2026-05-13,BERGEPAINT,
2026-05-14,BERGEPAINT,
2026-05-15,BERGEPAINT,
2026-05-18,BERGEPAINT,
2026-05-19,BERGEPAINT,
2026-05-20,BERGEPAINT,
2026-05-21,BERGEPAINT,
2026-05-22,BERGEPAINT,
2026-05-25,BERGEPAINT,
2026-05-26,BERGEPAINT,
2026-05-27,BERGEPAINT,
2026-05-29,BERGEPAINT,
2026-06-01,BERGEPAINT,
2026-06-02,BERGEPAINT,
2026-06-03,BERGEPAINT,
2026-06-04,BERGEPAINT,
2026-06-05,BERGEPAINT,
2026-06-08,BERGEPAINT,
2026-06-09,BERGEPAINT,
2026-06-10,BERGEPAINT,
2026-06-11,BERGEPAINT,
2026-06-12,BERGEPAINT,
2026-06-15,BERGEPAINT,
2026-06-16,BERGEPAINT,
2026-06-17,BERGEPAINT,
2026-06-18,BERGEPAINT,
2026-06-19,BERGEPAINT,
2026-06-22,BERGEPAINT,
2026-06-23,BERGEPAINT,
2026-06-24,BERGEPAINT,
2026-06-25,BERGEPAINT,
2026-06-29,BERGEPAINT,
2026-06-30,BERGEPAINT,
2026-07-01,BERGEPAINT,
2026-07-02,BERGEPAINT,
2026-07-03,BERGEPAINT,
2026-07-06,BERGEPAINT,
2026-07-07,BERGEPAINT,
2026-07-08,BERGEPAINT,
2026-07-09,BERGEPAINT,
2026-07-10,BERGEPAINT,
2026-07-13,BERGEPAINT,
2026-07-14,BERGEPAINT,
2026-07-15,BERGEPAINT,
2026-07-16,BERGEPAINT,
2026-07-17,BERGEPAINT,
2026-07-20,BERGEPAINT,
2026-07-21,BERGEPAINT,
2026-07-22,BERGEPAINT,
2026-07-23,BERGEPAINT,
2026-07-24,BERGEPAINT,
2026-07-27,BERGEPAINT,
2026-07-28,BERGEPAINT,
2026-07-29,BERGEPAINT,
2026-07-30,BERGEPAINT,
2026-07-31,BERGEPAINT,
2026-08-03,BERGEPAINT,
2026-08-04,BERGEPAINT,
2026-08-05,BERGEPAINT,
2026-08-06,BERGEPAINT,
2026-08-07,BERGEPAINT,
2026-08-10,BERGEPAINT,
2026-08-11,BERGEPAINT,
2026-08-12,BERGEPAINT,
2026-08-13,BERGEPAINT,
2026-08-14,BERGEPAINT,
2026-08-17,BERGEPAINT,
2026-08-18,BERGEPAINT,
2026-08-19,BERGEPAINT,
2026-08-20,BERGEPAINT,
2026-08-21,BERGEPAINT,
2026-08-24,BERGEPAINT,
2026-08-25,BERGEPAINT,
2026-08-26,BERGEPAINT,
2026-08-27,BERGEPAINT,
2026-08-28,BERGEPAINT,
2026-08-31,BERGEPAINT,
2026-09-01,BERGEPAINT,
2026-09-02,BERGEPAINT,
2026-09-03,BERGEPAINT,
2026-09-04,BERGEPAINT,
2026-09-07,BERGEPAINT,489.5623
2026-09-08,BERGEPAINT,489.5623
2026-09-09,BERGEPAINT,489.5623
2026-09-10,BERGEPAINT,489.5623
2026-09-11,BERGEPAINT,489.5623
2025-09-01,BHAGERIA,
2025-09-02,BHAGERIA,
2025-09-03,BHAGERIA,
2025-09-04,BHAGERIA,
2025-09-05,BHAGERIA,
2025-09-08,BHAGERIA,
2025-09-09,BHAGERIA,
2025-09-10,BHAGERIA,
2025-09-11,BHAGERIA,
2025-09-12,BHAGERIA,
2025-09-15,BHAGERIA,
2025-09-16,BHAGERIA,
2025-09-17,BHAGERIA,
2025-09-18,BHAGERIA,
2025-09-19,BHAGERIA,
2025-09-22,BHAGERIA,
2025-09-23,BHAGERIA,
2025-09-24,BHAGERIA,
2025-09-25,BHAGERIA,
2025-09-26,BHAGERIA,
2025-09-29,BHAGERIA,
2025-09-30,BHAGERIA,
2025-10-01,BHAGERIA,
2025-10-03,BHAGERIA,
2025-10-06,BHAGERIA,
2025-10-07,BHAGERIA,
2025-10-08,BHAGERIA,
2025-10-09,BHAGERIA,
2025-10-10,BHAGERIA,
2025-10-13,BHAGERIA,
2025-10-14,BHAGERIA,
2025-10-15,BHAGERIA,
2025-10-16,BHAGERIA,
2025-10-17,BHAGERIA,
2025-10-20,BHAGERIA,
2025-10-21,BHAGERIA,
2025-10-23,BHAGERIA,
2025-10-24,BHAGERIA,
2025-10-27,BHAGERIA,
2025-10-28,BHAGERIA,
2025-10-29,BHAGERIA,
2025-10-30,BHAGERIA,
2025-10-31,BHAGERIA,
2025-11-03,BHAGERIA,
2025-11-04,BHAGERIA,
2025-11-06,BHAGERIA,
2025-11-07,BHAGERIA,
2025-11-10,BHAGERIA,
2025-11-11,BHAGERIA,
2025-11-12,BHAGERIA,
2025-11-13,BHAGERIA,
2025-11-14,BHAGERIA,
2025-11-17,BHAGERIA,
2025-11-18,BHAGERIA,
2025-11-19,BHAGERIA,
2025-11-20,BHAGERIA,
2025-11-21,BHAGERIA,
2025-11-24,BHAGERIA,
2025-11-25,BHAGERIA,
2025-11-26,BHAGERIA,
2025-11-27,BHAGERIA,
2025-11-28,BHAGERIA,
2025-12-01,BHAGERIA,
2025-12-02,BHAGERIA,
2025-12-03,BHAGERIA,
2025-12-04,BHAGERIA,
2025-12-05,BHAGERIA,
2025-12-08,BHAGERIA,
2025-12-09,BHAGERIA,
2025-12-10,BHAGERIA,
2025-12-11,BHAGERIA,
2025-12-12,BHAGERIA,
2025-12-15,BHAGERIA,
2025-12-16,BHAGERIA,
2025-12-17,BHAGERIA,
2025-12-18,BHAGERIA,
2025-12-19,BHAGERIA,
2025-12-22,BHAGERIA,
2025-12-23,BHAGERIA,
2025-12-24,BHAGERIA,
2025-12-26,BHAGERIA,
2025-12-29,BHAGERIA,
2025-12-30,BHAGERIA,
2025-12-31,BHAGERIA,
2026-01-01,BHAGERIA,
2026-01-02,BHAGERIA,
2026-01-05,BHAGERIA,
2026-01-06,BHAGERIA,
2026-01-07,BHAGERIA,
2026-01-08,BHAGERIA,
2026-01-09,BHAGERIA,
2026-01-12,BHAGERIA,
2026-01-13,BHAGERIA,
2026-01-14,BHAGERIA,
2026-01-16,BHAGERIA,
2026-01-19,BHAGERIA,
2026-01-20,BHAGERIA,
2026-01-21,BHAGERIA,
2026-01-22,BHAGERIA,
2026-01-23,BHAGERIA,
2026-01-27,BHAGERIA,
2026-01-28,BHAGERIA,
2026-01-29,BHAGERIA,
2026-01-30,BHAGERIA,
2026-02-02,BHAGERIA,
2026-02-03,BHAGERIA,
2026-02-04,BHAGERIA,
2026-02-05,BHAGERIA,
2026-02-06,BHAGERIA,
2026-02-09,BHAGERIA,
2026-02-10,BHAGERIA,
2026-02-11,BHAGERIA,
2026-02-12,BHAGERIA,
2026-02-13,BHAGERIA,
2026-02-16,BHAGERIA,
2026-02-17,BHAGERIA,
2026-02-18,BHAGERIA,
2026-02-19,BHAGERIA,
2026-02-20,BHAGERIA,
2026-02-23,BHAGERIA,
2026-02-24,BHAGERIA,
2026-02-25,BHAGERIA,
2026-02-26,BHAGERIA,
2026-02-27,BHAGERIA,
2026-03-02,BHAGERIA,
2026-03-04,BHAGERIA,
2026-03-05,BHAGERIA,
2026-03-06,BHAGERIA,
2026-03-09,BHAGERIA,
2026-03-10,BHAGERIA,
2026-03-11,BHAGERIA,
2026-03-12,BHAGERIA,
2026-03-13,BHAGERIA,
2026-03-16,BHAGERIA,
2026-03-17,BHAGERIA,
2026-03-18,BHAGERIA,
2026-03-19,BHAGERIA,
2026-03-20,BHAGERIA,
2026-03-23,BHAGERIA,
2026-03-24,BHAGERIA,
2026-03-25,BHAGERIA,
2026-03-27,BHAGERIA,
2026-03-30,BHAGERIA,
2026-04-01,BHAGERIA,
2026-04-02,BHAGERIA,
2026-04-06,BHAGERIA,
2026-04-07,BHAGERIA,
2026-04-08,BHAGERIA,
2026-04-09,BHAGERIA,
2026-04-10,BHAGERIA,
2026-04-13,BHAGERIA,
2026-04-15,BHAGERIA,
2026-04-16,BHAGERIA,
2026-04-17,BHAGERIA,
2026-04-20,BHAGERIA,
2026-04-21,BHAGERIA,
2026-04-22,BHAGERIA,
2026-04-23,BHAGERIA,
2026-04-24,BHAGERIA,
2026-04-27,BHAGERIA,
2026-04-28,BHAGERIA,
2026-04-29,BHAGERIA,
2026-04-30,BHAGERIA,
2026-05-04,BHAGERIA,
2026-05-05,BHAGERIA,
2026-05-06,BHAGERIA,
2026-05-07,BHAGERIA,
2026-05-08,BHAGERIA,
2026-05-11,BHAGERIA,
2026-05-12,BHAGERIA,
2026-05-13,BHAGERIA,
2026-05-14,BHAGERIA,
2026-05-15,BHAGERIA,
2026-05-18,BHAGERIA,
2026-05-19,BHAGERIA,
2026-05-20,BHAGERIA,
2026-05-21,BHAGERIA,
2026-05-22,BHAGERIA,
2026-05-25,BHAGERIA,
2026-05-26,BHAGERIA,
2026-05-27,BHAGERIA,
2026-05-29,BHAGERIA,
2026-06-01,BHAGERIA,
2026-06-02,BHAGERIA,
2026-06-03,BHAGERIA,
2026-06-04,BHAGERIA,
2026-06-05,BHAGERIA,
2026-06-08,BHAGERIA,
2026-06-09,BHAGERIA,
2026-06-10,BHAGERIA,
2026-06-11,BHAGERIA,
2026-06-12,BHAGERIA,
2026-06-15,BHAGERIA,
2026-06-16,BHAGERIA,
2026-06-17,BHAGERIA,
2026-06-18,BHAGERIA,
2026-06-19,BHAGERIA,
2026-06-22,BHAGERIA,
2026-06-23,BHAGERIA,
2026-06-24,BHAGERIA,
2026-06-25,BHAGERIA,
2026-06-29,BHAGERIA,
2026-06-30,BHAGERIA,
2026-07-01,BHAGERIA,
2026-07-02,BHAGERIA,
2026-07-03,BHAGERIA,
2026-07-06,BHAGERIA,
2026-07-07,BHAGERIA,
2026-07-08,BHAGERIA,
2026-07-09,BHAGERIA,
2026-07-10,BHAGERIA,
2026-07-13,BHAGERIA,
2026-07-14,BHAGERIA,
2026-07-15,BHAGERIA,
2026-07-16,BHAGERIA,
2026-07-17,BHAGERIA,
2026-07-20,BHAGERIA,
2026-07-21,BHAGERIA,
2026-07-22,BHAGERIA,
2026-07-23,BHAGERIA,
2026-07-24,BHAGERIA,
2026-07-27,BHAGERIA,
2026-07-28,BHAGERIA,
2026-07-29,BHAGERIA,
2026-07-30,BHAGERIA,
2026-07-31,BHAGERIA,
2026-08-03,BHAGERIA,
2026-08-04,BHAGERIA,
2026-08-05,BHAGERIA,
2026-08-06,BHAGERIA,
2026-08-07,BHAGERIA,
2026-08-10,BHAGERIA,
2026-08-11,BHAGERIA,
2026-08-12,BHAGERIA,
2026-08-13,BHAGERIA,
2026-08-14,BHAGERIA,
2026-08-17,BHAGERIA,
2026-08-18,BHAGERIA,
2026-08-19,BHAGERIA,
2026-08-20,BHAGERIA,204.6433
2026-08-21,BHAGERIA,205.3266
2026-08-24,BHAGERIA,209.0115
2026-08-25,BHAGERIA,213.9264
2026-08-26,BHAGERIA,215.9639
2026-08-27,BHAGERIA,215.9639
2026-08-28,BHAGERIA,215.9639
2026-08-31,BHAGERIA,215.9639
2026-09-01,BHAGERIA,215.9639
2026-09-02,BHAGERIA,215.9639
2026-09-03,BHAGERIA,215.9639
2026-09-04,BHAGERIA,215.9639
2026-09-07,BHAGERIA,215.9639
2026-09-08,BHAGERIA,215.9639
2026-09-09,BHAGERIA,215.9639
2026-09-10,BHAGERIA,215.9639
2026-09-11,BHAGERIA,215.9639
2025-10-01,BMWVENTLTD,
2025-10-03,BMWVENTLTD,
2025-10-06,BMWVENTLTD,
2025-10-07,BMWVENTLTD,
2025-10-08,BMWVENTLTD,
2025-10-09,BMWVENTLTD,
2025-10-10,BMWVENTLTD,
2025-10-13,BMWVENTLTD,
2025-10-14,BMWVENTLTD,
2025-10-15,BMWVENTLTD,
2025-10-16,BMWVENTLTD,
2025-10-17,BMWVENTLTD,
2025-10-20,BMWVENTLTD,
2025-10-21,BMWVENTLTD,
2025-10-23,BMWVENTLTD,
2025-10-24,BMWVENTLTD,
2025-10-27,BMWVENTLTD,
2025-10-28,BMWVENTLTD,
2025-10-29,BMWVENTLTD,
2025-10-30,BMWVENTLTD,
2025-10-31,BMWVENTLTD,
2025-11-03,BMWVENTLTD,
2025-11-04,BMWVENTLTD,
2025-11-06,BMWVENTLTD,
2025-11-07,BMWVENTLTD,
2025-11-10,BMWVENTLTD,
2025-11-11,BMWVENTLTD,
2025-11-12,BMWVENTLTD,
2025-11-13,BMWVENTLTD,
2025-11-14,BMWVENTLTD,
2025-11-17,BMWVENTLTD,
2025-11-18,BMWVENTLTD,
2025-11-19,BMWVENTLTD,
2025-11-20,BMWVENTLTD,
2025-11-21,BMWVENTLTD,
2025-11-24,BMWVENTLTD,
2025-11-25,BMWVENTLTD,
2025-11-26,BMWVENTLTD,
2025-11-27,BMWVENTLTD,
2025-11-28,BMWVENTLTD,
2025-12-01,BMWVENTLTD,
2025-12-02,BMWVENTLTD,
2025-12-03,BMWVENTLTD,
2025-12-04,BMWVENTLTD,
2025-12-05,BMWVENTLTD,
2025-12-08,BMWVENTLTD,
2025-12-09,BMWVENTLTD,
2025-12-10,BMWVENTLTD,
2025-12-11,BMWVENTLTD,
2025-12-12,BMWVENTLTD,
2025-12-15,BMWVENTLTD,
2025-12-16,BMWVENTLTD,
2025-12-17,BMWVENTLTD,
2025-12-18,BMWVENTLTD,
2025-12-19,BMWVENTLTD,
2025-12-22,BMWVENTLTD,
2025-12-23,BMWVENTLTD,
2025-12-24,BMWVENTLTD,
2025-12-26,BMWVENTLTD,
2025-12-29,BMWVENTLTD,
2025-12-30,BMWVENTLTD,
2025-12-31,BMWVENTLTD,
2026-01-01,BMWVENTLTD,
2026-01-02,BMWVENTLTD,
2026-01-05,BMWVENTLTD,
2026-01-06,BMWVENTLTD,
2026-01-07,BMWVENTLTD,
2026-01-08,BMWVENTLTD,
2026-01-09,BMWVENTLTD,
2026-01-12,BMWVENTLTD,
2026-01-13,BMWVENTLTD,
2026-01-14,BMWVENTLTD,
2026-01-16,BMWVENTLTD,
2026-01-19,BMWVENTLTD,
2026-01-20,BMWVENTLTD,
2026-01-21,BMWVENTLTD,
2026-01-22,BMWVENTLTD,
2026-01-23,BMWVENTLTD,
2026-01-27,BMWVENTLTD,
2026-01-28,BMWVENTLTD,
2026-01-29,BMWVENTLTD,
2026-01-30,BMWVENTLTD,
2026-02-02,BMWVENTLTD,
2026-02-03,BMWVENTLTD,
2026-02-04,BMWVENTLTD,
2026-02-05,BMWVENTLTD,
2026-02-06,BMWVENTLTD,
2026-02-09,BMWVENTLTD,
2026-02-10,BMWVENTLTD,
2026-02-11,BMWVENTLTD,
2026-02-12,BMWVENTLTD,
2026-02-13,BMWVENTLTD,
2026-02-16,BMWVENTLTD,
2026-02-17,BMWVENTLTD,
2026-02-18,BMWVENTLTD,
2026-02-19,BMWVENTLTD,
2026-02-20,BMWVENTLTD,
2026-02-23,BMWVENTLTD,
2026-02-24,BMWVENTLTD,
2026-02-25,BMWVENTLTD,
2026-02-26,BMWVENTLTD,
2026-02-27,BMWVENTLTD,
2026-03-02,BMWVENTLTD,
2026-03-04,BMWVENTLTD,
2026-03-05,BMWVENTLTD,
2026-03-06,BMWVENTLTD,
2026-03-09,BMWVENTLTD,
2026-03-10,BMWVENTLTD,
2026-03-11,BMWVENTLTD,
2026-03-12,BMWVENTLTD,
2026-03-13,BMWVENTLTD,
2026-03-16,BMWVENTLTD,
2026-03-17,BMWVENTLTD,
2026-03-18,BMWVENTLTD,
2026-03-19,BMWVENTLTD,
2026-03-20,BMWVENTLTD,
2026-03-23,BMWVENTLTD,
2026-03-24,BMWVENTLTD,
2026-03-25,BMWVENTLTD,
2026-03-27,BMWVENTLTD,
2026-03-30,BMWVENTLTD,
2026-04-01,BMWVENTLTD,
2026-04-02,BMWVENTLTD,
2026-04-06,BMWVENTLTD,
2026-04-07,BMWVENTLTD,
2026-04-08,BMWVENTLTD,
2026-04-09,BMWVENTLTD,
2026-04-10,BMWVENTLTD,
2026-04-13,BMWVENTLTD,
2026-04-15,BMWVENTLTD,
2026-04-16,BMWVENTLTD,
2026-04-17,BMWVENTLTD,
2026-04-20,BMWVENTLTD,
2026-04-21,BMWVENTLTD,
2026-04-22,BMWVENTLTD,
2026-04-23,BMWVENTLTD,
2026-04-24,BMWVENTLTD,
2026-04-27,BMWVENTLTD,
2026-04-28,BMWVENTLTD,
2026-04-29,BMWVENTLTD,
2026-04-30,BMWVENTLTD,
2026-05-04,BMWVENTLTD,
2026-05-05,BMWVENTLTD,
2026-05-06,BMWVENTLTD,
2026-05-07,BMWVENTLTD,
2026-05-08,BMWVENTLTD,
2026-05-11,BMWVENTLTD,
2026-05-12,BMWVENTLTD,
2026-05-13,BMWVENTLTD,
2026-05-14,BMWVENTLTD,
2026-05-15,BMWVENTLTD,
2026-05-18,BMWVENTLTD,
2026-05-19,BMWVENTLTD,
2026-05-20,BMWVENTLTD,
2026-05-21,BMWVENTLTD,
2026-05-22,BMWVENTLTD,
2026-05-25,BMWVENTLTD,
2026-05-26,BMWVENTLTD,
2026-05-27,BMWVENTLTD,
2026-05-29,BMWVENTLTD,
2026-06-01,BMWVENTLTD,
2026-06-02,BMWVENTLTD,
2026-06-03,BMWVENTLTD,
2026-06-04,BMWVENTLTD,
2026-06-05,BMWVENTLTD,
2026-06-08,BMWVENTLTD,
2026-06-09,BMWVENTLTD,
2026-06-10,BMWVENTLTD,
2026-06-11,BMWVENTLTD,
2026-06-12,BMWVENTLTD,
2026-06-15,BMWVENTLTD,
2026-06-16,BMWVENTLTD,
2026-06-17,BMWVENTLTD,
2026-06-18,BMWVENTLTD,
2026-06-19,BMWVENTLTD,
2026-06-22,BMWVENTLTD,
2026-06-23,BMWVENTLTD,
2026-06-24,BMWVENTLTD,
2026-06-25,BMWVENTLTD,
2026-06-29,BMWVENTLTD,
2026-06-30,BMWVENTLTD,
2026-07-01,BMWVENTLTD,
2026-07-02,BMWVENTLTD,
2026-07-03,BMWVENTLTD,
2026-07-06,BMWVENTLTD,
2026-07-07,BMWVENTLTD,
2026-07-08,BMWVENTLTD,
2026-07-09,BMWVENTLTD,
2026-07-10,BMWVENTLTD,
2026-07-13,BMWVENTLTD,
2026-07-14,BMWVENTLTD,
2026-07-15,BMWVENTLTD,
2026-07-16,BMWVENTLTD,
2026-07-17,BMWVENTLTD,
2026-07-20,BMWVENTLTD,
2026-07-21,BMWVENTLTD,
2026-07-22,BMWVENTLTD,
2026-07-23,BMWVENTLTD,
2026-07-24,BMWVENTLTD,
2026-07-27,BMWVENTLTD,
2026-07-28,BMWVENTLTD,
2026-07-29,BMWVENTLTD,
2026-07-30,BMWVENTLTD,
2026-07-31,BMWVENTLTD,
2026-08-03,BMWVENTLTD,
2026-08-04,BMWVENTLTD,
2026-08-05,BMWVENTLTD,60.0933
2026-08-06,BMWVENTLTD,60.1322
2026-08-07,BMWVENTLTD,60.1322
2026-08-10,BMWVENTLTD,60.1322
2026-08-11,BMWVENTLTD,60.1322
2026-08-12,BMWVENTLTD,60.1322
2026-08-13,BMWVENTLTD,60.1322
2026-08-14,BMWVENTLTD,60.1322
2026-08-17,BMWVENTLTD,60.1322
2026-08-18,BMWVENTLTD,60.1322
2026-08-19,BMWVENTLTD,60.1322
2026-08-20,BMWVENTLTD,60.1322
2026-08-21,BMWVENTLTD,60.1322
2026-08-24,BMWVENTLTD,60.1322
2026-08-25,BMWVENTLTD,60.1322
2026-08-26,BMWVENTLTD,60.1322
2026-08-27,BMWVENTLTD,60.1322
2026-08-28,BMWVENTLTD,60.1322
2026-08-31,BMWVENTLTD,60.1322
2026-09-01,BMWVENTLTD,60.1322
2026-09-02,BMWVENTLTD,60.1322
2026-09-03,BMWVENTLTD,60.1322
2026-09-04,BMWVENTLTD,60.1322
2026-09-07,BMWVENTLTD,60.1322
2026-09-08,BMWVENTLTD,60.1322
2026-09-09,BMWVENTLTD,60.1322
2026-09-10,BMWVENTLTD,60.1322
2026-09-11,BMWVENTLTD,60.1322
2025-09-01,CHEMBOND,
2025-09-02,CHEMBOND,
2025-09-03,CHEMBOND,
2025-09-04,CHEMBOND,
2025-09-05,CHEMBOND,
2025-09-08,CHEMBOND,
2025-09-09,CHEMBOND,
2025-09-10,CHEMBOND,
2025-09-11,CHEMBOND,
2025-09-12,CHEMBOND,
2025-09-15,CHEMBOND,
2025-09-16,CHEMBOND,
2025-09-17,CHEMBOND,
2025-09-18,CHEMBOND,
2025-09-19,CHEMBOND,
2025-09-22,CHEMBOND,
2025-09-23,CHEMBOND,
2025-09-24,CHEMBOND,
2025-09-25,CHEMBOND,
2025-09-26,CHEMBOND,
2025-09-29,CHEMBOND,
2025-09-30,CHEMBOND,
2025-10-01,CHEMBOND,
2025-10-03,CHEMBOND,
2025-10-06,CHEMBOND,
2025-10-07,CHEMBOND,
2025-10-08,CHEMBOND,
2025-10-09,CHEMBOND,
2025-10-10,CHEMBOND,
2025-10-13,CHEMBOND,
2025-10-14,CHEMBOND,
2025-10-15,CHEMBOND,
2025-10-16,CHEMBOND,
2025-10-17,CHEMBOND,
2025-10-20,CHEMBOND,
2025-10-21,CHEMBOND,
2025-10-23,CHEMBOND,
2025-10-24,CHEMBOND,
2025-10-27,CHEMBOND,
2025-10-28,CHEMBOND,
2025-10-29,CHEMBOND,
2025-10-30,CHEMBOND,
