Date,Symbol,PromoterWeightedAvgBuyPrice
2026-08-03,HEXAGON,
2026-08-04,HEXAGON,
2026-08-05,HEXAGON,
2026-08-06,HEXAGON,
2026-08-07,HEXAGON,
2026-08-10,HEXAGON,
2026-08-11,HEXAGON,
2026-08-12,HEXAGON,
2026-08-13,HEXAGON,
2026-08-14,HEXAGON,
2026-08-17,HEXAGON,64.0444
2026-08-18,HEXAGON,64.0444
2026-08-19,HEXAGON,64.0444
2026-08-20,HEXAGON,64.0444
2026-08-21,HEXAGON,64.0444
2026-08-24,HEXAGON,64.0444
2026-08-25,HEXAGON,64.0444
2026-08-26,HEXAGON,64.0444
2026-08-28,HEXAGON,64.0444
2026-08-31,HEXAGON,64.0444
2026-09-01,HEXAGON,64.0444
2026-09-02,HEXAGON,64.0444
2026-09-03,HEXAGON,64.0444
2026-09-04,HEXAGON,64.0444
2026-09-07,HEXAGON,64.0444
2026-09-08,HEXAGON,64.0444
2026-09-09,HEXAGON,64.0444
2026-09-10,HEXAGON,64.0444
2026-09-11,HEXAGON,64.0444
2026-09-15,HEXAGON,64.0444
2026-09-16,HEXAGON,64.0444
2026-09-17,HEXAGON,64.0444
2026-09-18,HEXAGON,64.0444
2026-07-16,INDORAMA,
2026-07-17,INDORAMA,
2026-07-20,INDORAMA,
2026-07-21,INDORAMA,
2026-07-22,INDORAMA,
2026-07-23,INDORAMA,
2026-07-24,INDORAMA,
2026-07-27,INDORAMA,
2026-07-28,INDORAMA,
2026-07-29,INDORAMA,
2026-07-30,INDORAMA,
2026-07-31,INDORAMA,
2026-08-03,INDORAMA,
2026-08-04,INDORAMA,
2026-08-05,INDORAMA,
2026-08-06,INDORAMA,
2026-08-07,INDORAMA,
2026-08-10,INDORAMA,
2026-08-11,INDORAMA,
2026-08-12,INDORAMA,
2026-08-13,INDORAMA,
2026-08-14,INDORAMA,
2026-08-17,INDORAMA,
2026-08-18,INDORAMA,
2026-08-19,INDORAMA,
2026-08-20,INDORAMA,
2026-08-21,INDORAMA,
2026-08-24,INDORAMA,
2026-08-25,INDORAMA,
2026-08-26,INDORAMA,
2026-08-28,INDORAMA,
2026-08-31,INDORAMA,
2026-09-01,INDORAMA,
2026-09-02,INDORAMA,
2026-09-03,INDORAMA,
2026-09-04,INDORAMA,
2026-09-07,INDORAMA,
2026-09-08,INDORAMA,74.1302
2026-09-09,INDORAMA,75.6844
2026-09-10,INDORAMA,75.6844
2026-09-11,INDORAMA,75.6844
2026-09-15,INDORAMA,75.6844
2026-09-16,INDORAMA,75.6844
2026-09-17,INDORAMA,75.6844
2026-09-18,INDORAMA,75.6844
2026-07-16,JINDALSTEL,
2026-07-17,JINDALSTEL,
2026-07-20,JINDALSTEL,
2026-07-21,JINDALSTEL,
2026-07-22,JINDALSTEL,
2026-07-23,JINDALSTEL,
2026-07-24,JINDALSTEL,
2026-07-27,JINDALSTEL,
2026-07-28,JINDALSTEL,
2026-07-29,JINDALSTEL,
2026-07-30,JINDALSTEL,
2026-07-31,JINDALSTEL,
2026-08-03,JINDALSTEL,
2026-08-04,JINDALSTEL,
2026-08-05,JINDALSTEL,
2026-08-06,JINDALSTEL,
2026-08-07,JINDALSTEL,
2026-08-10,JINDALSTEL,
2026-08-11,JINDALSTEL,
2026-08-12,JINDALSTEL,
2026-08-13,JINDALSTEL,
2026-08-14,JINDALSTEL,
2026-08-17,JINDALSTEL,
2026-08-18,JINDALSTEL,
2026-08-19,JINDALSTEL,
2026-08-20,JINDALSTEL,
2026-08-21,JINDALSTEL,
2026-08-24,JINDALSTEL,
2026-08-25,JINDALSTEL,
2026-08-26,JINDALSTEL,
2026-08-28,JINDALSTEL,
2026-08-31,JINDALSTEL,
2026-09-01,JINDALSTEL,
2026-09-02,JINDALSTEL,
2026-09-03,JINDALSTEL,1157.1775
2026-09-04,JINDALSTEL,1157.1775
2026-09-07,JINDALSTEL,1157.1775
2026-09-08,JINDALSTEL,1157.1775
2026-09-09,JINDALSTEL,1157.1775
2026-09-10,JINDALSTEL,1157.1775
2026-09-11,JINDALSTEL,1157.1775
2026-09-15,JINDALSTEL,1157.1775
2026-09-16,JINDALSTEL,1157.1775
2026-09-17,JINDALSTEL,1157.1775
2026-09-18,JINDALSTEL,1157.1775
2026-07-16,KABRAEXTRU,
2026-07-17,KABRAEXTRU,
2026-07-20,KABRAEXTRU,
2026-07-21,KABRAEXTRU,
2026-07-22,KABRAEXTRU,
2026-07-23,KABRAEXTRU,
2026-07-24,KABRAEXTRU,
2026-07-27,KABRAEXTRU,
2026-07-28,KABRAEXTRU,
2026-07-29,KABRAEXTRU,
2026-07-30,KABRAEXTRU,
2026-07-31,KABRAEXTRU,
2026-08-03,KABRAEXTRU,
2026-08-04,KABRAEXTRU,
2026-08-05,KABRAEXTRU,
2026-08-06,KABRAEXTRU,
2026-08-07,KABRAEXTRU,
2026-08-10,KABRAEXTRU,
2026-08-11,KABRAEXTRU,
2026-08-12,KABRAEXTRU,
2026-08-13,KABRAEXTRU,
2026-08-14,KABRAEXTRU,
2026-08-17,KABRAEXTRU,
2026-08-18,KABRAEXTRU,
2026-08-19,KABRAEXTRU,
2026-08-20,KABRAEXTRU,
2026-08-21,KABRAEXTRU,
2026-08-24,KABRAEXTRU,
2026-08-25,KABRAEXTRU,
2026-08-26,KABRAEXTRU,
2026-08-28,KABRAEXTRU,
2026-08-31,KABRAEXTRU,
2026-09-01,KABRAEXTRU,
2026-09-02,KABRAEXTRU,
2026-09-03,KABRAEXTRU,
2026-09-04,KABRAEXTRU,
2026-09-07,KABRAEXTRU,
2026-09-08,KABRAEXTRU,
2026-09-09,KABRAEXTRU,
2026-09-10,KABRAEXTRU,
2026-09-11,KABRAEXTRU,
2026-09-15,KABRAEXTRU,
2026-09-16,KABRAEXTRU,
2026-09-17,KABRAEXTRU,
2026-09-18,KABRAEXTRU,
2026-07-16,LAOPALA,
2026-07-17,LAOPALA,
2026-07-20,LAOPALA,
2026-07-21,LAOPALA,
2026-07-22,LAOPALA,
2026-07-23,LAOPALA,
2026-07-24,LAOPALA,
2026-07-27,LAOPALA,
2026-07-28,LAOPALA,
2026-07-29,LAOPALA,
2026-07-30,LAOPALA,
2026-07-31,LAOPALA,
2026-08-03,LAOPALA,
2026-08-04,LAOPALA,
2026-08-05,LAOPALA,
2026-08-06,LAOPALA,
2026-08-07,LAOPALA,
2026-08-10,LAOPALA,
2026-08-11,LAOPALA,
2026-08-12,LAOPALA,
2026-08-13,LAOPALA,
2026-08-14,LAOPALA,
2026-08-17,LAOPALA,
2026-08-18,LAOPALA,
2026-08-19,LAOPALA,
2026-08-20,LAOPALA,
2026-08-21,LAOPALA,
2026-08-24,LAOPALA,
2026-08-25,LAOPALA,
2026-08-26,LAOPALA,
2026-08-28,LAOPALA,
2026-08-31,LAOPALA,
2026-09-01,LAOPALA,
2026-09-02,LAOPALA,
2026-09-03,LAOPALA,
2026-09-04,LAOPALA,
2026-09-07,LAOPALA,
2026-09-08,LAOPALA,
2026-09-09,LAOPALA,
2026-09-10,LAOPALA,
2026-09-11,LAOPALA,
2026-09-15,LAOPALA,
2026-09-16,LAOPALA,160.3581
2026-09-17,LAOPALA,159.6242
2026-09-18,LAOPALA,159.6242
2026-07-16,MAHSEAMLES,
2026-07-17,MAHSEAMLES,
2026-07-20,MAHSEAMLES,
2026-07-21,MAHSEAMLES,
2026-07-22,MAHSEAMLES,
2026-07-23,MAHSEAMLES,
2026-07-24,MAHSEAMLES,
2026-07-27,MAHSEAMLES,
2026-07-28,MAHSEAMLES,
2026-07-29,MAHSEAMLES,
2026-07-30,MAHSEAMLES,
2026-07-31,MAHSEAMLES,
2026-08-03,MAHSEAMLES,
2026-08-04,MAHSEAMLES,
2026-08-05,MAHSEAMLES,
2026-08-06,MAHSEAMLES,
2026-08-07,MAHSEAMLES,
2026-08-10,MAHSEAMLES,
2026-08-11,MAHSEAMLES,
2026-08-12,MAHSEAMLES,
2026-08-13,MAHSEAMLES,
2026-08-14,MAHSEAMLES,
2026-08-17,MAHSEAMLES,
2026-08-18,MAHSEAMLES,
2026-08-19,MAHSEAMLES,
2026-08-20,MAHSEAMLES,
2026-08-21,MAHSEAMLES,
2026-08-24,MAHSEAMLES,
2026-08-25,MAHSEAMLES,
2026-08-26,MAHSEAMLES,
2026-08-28,MAHSEAMLES,
2026-08-31,MAHSEAMLES,
2026-09-01,MAHSEAMLES,
2026-09-02,MAHSEAMLES,
2026-09-03,MAHSEAMLES,
2026-09-04,MAHSEAMLES,
2026-09-07,MAHSEAMLES,
2026-09-08,MAHSEAMLES,
2026-09-09,MAHSEAMLES,
2026-09-10,MAHSEAMLES,
2026-09-11,MAHSEAMLES,
2026-09-15,MAHSEAMLES,
2026-09-16,MAHSEAMLES,
2026-09-17,MAHSEAMLES,
2026-09-18,MAHSEAMLES,
2026-07-16,MANINFRA,
2026-07-17,MANINFRA,
2026-07-20,MANINFRA,
2026-07-21,MANINFRA,
2026-07-22,MANINFRA,
2026-07-23,MANINFRA,
2026-07-24,MANINFRA,
2026-07-27,MANINFRA,
2026-07-28,MANINFRA,
2026-07-29,MANINFRA,
2026-07-30,MANINFRA,
2026-07-31,MANINFRA,
2026-08-03,MANINFRA,
2026-08-04,MANINFRA,
2026-08-05,MANINFRA,
2026-08-06,MANINFRA,
2026-08-07,MANINFRA,
2026-08-10,MANINFRA,
2026-08-11,MANINFRA,
2026-08-12,MANINFRA,
2026-08-13,MANINFRA,
2026-08-14,MANINFRA,
2026-08-17,MANINFRA,
2026-08-18,MANINFRA,
2026-08-19,MANINFRA,
2026-08-20,MANINFRA,
2026-08-21,MANINFRA,
2026-08-24,MANINFRA,
2026-08-25,MANINFRA,
2026-08-26,MANINFRA,
2026-08-28,MANINFRA,
2026-08-31,MANINFRA,
2026-09-01,MANINFRA,
2026-09-02,MANINFRA,
2026-09-03,MANINFRA,
2026-09-04,MANINFRA,
2026-09-07,MANINFRA,
2026-09-08,MANINFRA,
2026-09-09,MANINFRA,
2026-09-10,MANINFRA,
2026-09-11,MANINFRA,
2026-09-15,MANINFRA,
2026-09-16,MANINFRA,
2026-09-17,MANINFRA,
2026-09-18,MANINFRA,
2026-07-16,NPST,
2026-07-17,NPST,
2026-07-20,NPST,
2026-07-21,NPST,
2026-07-22,NPST,
2026-07-23,NPST,
2026-07-24,NPST,
2026-07-27,NPST,
2026-07-28,NPST,
2026-07-29,NPST,
2026-07-30,NPST,
2026-07-31,NPST,
2026-08-03,NPST,
2026-08-04,NPST,
2026-08-05,NPST,
2026-08-06,NPST,
2026-08-07,NPST,
2026-08-10,NPST,
2026-08-11,NPST,
2026-08-12,NPST,
2026-08-13,NPST,
2026-08-14,NPST,
2026-08-17,NPST,
2026-08-18,NPST,
2026-08-19,NPST,
2026-08-20,NPST,
2026-08-21,NPST,
2026-08-24,NPST,
2026-08-25,NPST,
2026-08-26,NPST,
2026-08-28,NPST,
2026-08-31,NPST,
2026-09-01,NPST,
2026-09-02,NPST,
2026-09-03,NPST,
2026-09-04,NPST,
2026-09-07,NPST,
2026-09-08,NPST,
2026-09-09,NPST,
2026-09-10,NPST,
2026-09-11,NPST,
2026-09-15,NPST,
2026-09-16,NPST,
2026-09-17,NPST,
2026-09-18,NPST,
2026-07-16,NRL,
2026-07-17,NRL,
2026-07-20,NRL,
2026-07-21,NRL,
2026-07-22,NRL,
2026-07-23,NRL,
2026-07-24,NRL,
2026-07-27,NRL,
2026-07-28,NRL,
2026-07-29,NRL,
2026-07-30,NRL,
2026-07-31,NRL,
2026-08-03,NRL,
2026-08-04,NRL,
2026-08-05,NRL,
2026-08-06,NRL,
2026-08-07,NRL,
2026-08-10,NRL,
2026-08-11,NRL,
2026-08-12,NRL,
2026-08-13,NRL,
2026-08-14,NRL,
2026-08-17,NRL,
2026-08-18,NRL,
2026-08-19,NRL,
2026-08-20,NRL,
2026-08-21,NRL,
2026-08-24,NRL,
2026-08-25,NRL,
2026-08-26,NRL,
2026-08-28,NRL,
2026-08-31,NRL,
2026-09-01,NRL,
2026-09-02,NRL,
2026-09-03,NRL,
2026-09-04,NRL,
2026-09-07,NRL,
2026-09-08,NRL,
2026-09-09,NRL,
2026-09-10,NRL,
2026-09-11,NRL,
2026-09-15,NRL,
2026-09-16,NRL,
2026-09-17,NRL,
2026-09-18,NRL,
2026-07-16,NURECA,
2026-07-17,NURECA,
2026-07-20,NURECA,
2026-07-21,NURECA,
2026-07-22,NURECA,
2026-07-23,NURECA,
2026-07-24,NURECA,301.0555
2026-07-27,NURECA,308.4266
2026-07-28,NURECA,308.8196
2026-07-29,NURECA,310.9254
2026-07-30,NURECA,310.9254
2026-07-31,NURECA,311.6924
2026-08-03,NURECA,311.6924
2026-08-04,NURECA,311.6924
2026-08-05,NURECA,311.6924
2026-08-06,NURECA,311.6924
2026-08-07,NURECA,311.6924
2026-08-10,NURECA,311.6924
2026-08-11,NURECA,311.6924
2026-08-12,NURECA,311.6924
2026-08-13,NURECA,311.6924
2026-08-14,NURECA,311.6924
2026-08-17,NURECA,311.6924
2026-08-18,NURECA,311.6924
2026-08-19,NURECA,311.6924
2026-08-20,NURECA,311.6924
2026-08-21,NURECA,311.6924
2026-08-24,NURECA,311.6924
2026-08-25,NURECA,311.6924
2026-08-26,NURECA,311.2969
2026-08-28,NURECA,316.5821
2026-08-31,NURECA,316.5821
2026-09-01,NURECA,316.5821
2026-09-02,NURECA,316.5821
2026-09-03,NURECA,316.5821
2026-09-04,NURECA,316.5821
2026-09-07,NURECA,316.5821
2026-09-08,NURECA,316.6518
2026-09-09,NURECA,316.9229
2026-09-10,NURECA,316.9229
2026-09-11,NURECA,316.9229
2026-09-15,NURECA,316.9229
2026-09-16,NURECA,316.9229
2026-09-17,NURECA,316.9229
2026-09-18,NURECA,316.9229
2026-07-16,OBCL,
2026-07-17,OBCL,
2026-07-20,OBCL,
2026-07-21,OBCL,
2026-07-22,OBCL,
2026-07-23,OBCL,
2026-07-24,OBCL,
2026-07-27,OBCL,
2026-07-28,OBCL,
2026-07-29,OBCL,
2026-07-30,OBCL,
2026-07-31,OBCL,
2026-08-03,OBCL,
2026-08-04,OBCL,
2026-08-05,OBCL,53.0598
2026-08-06,OBCL,53.0598
2026-08-07,OBCL,53.0598
2026-08-10,OBCL,53.1011
2026-08-11,OBCL,53.1011
2026-08-12,OBCL,53.1011
2026-08-13,OBCL,52.9444
2026-08-14,OBCL,52.9444
2026-08-17,OBCL,52.9444
2026-08-18,OBCL,53.0231
2026-08-19,OBCL,53.0231
2026-08-20,OBCL,53.0231
2026-08-21,OBCL,53.1663
2026-08-24,OBCL,53.1663
2026-08-25,OBCL,53.2372
2026-08-26,OBCL,53.2372
2026-08-28,OBCL,53.2372
2026-08-31,OBCL,53.2372
2026-09-01,OBCL,53.2372
2026-09-02,OBCL,53.2703
2026-09-03,OBCL,53.2703
2026-09-04,OBCL,53.2703
2026-09-07,OBCL,53.3012
2026-09-08,OBCL,53.3012
2026-09-09,OBCL,53.3012
2026-09-10,OBCL,53.3321
2026-09-11,OBCL,53.3321
2026-09-15,OBCL,53.4474
2026-09-16,OBCL,53.4474
2026-09-17,OBCL,53.4474
2026-09-18,OBCL,53.4474
2026-07-16,OMPOWER,
2026-07-17,OMPOWER,
2026-07-20,OMPOWER,
2026-07-21,OMPOWER,
2026-07-22,OMPOWER,
2026-07-23,OMPOWER,
2026-07-24,OMPOWER,
2026-07-27,OMPOWER,
2026-07-28,OMPOWER,
2026-07-29,OMPOWER,
2026-07-30,OMPOWER,
2026-07-31,OMPOWER,
2026-08-03,OMPOWER,
2026-08-04,OMPOWER,
2026-08-05,OMPOWER,
2026-08-06,OMPOWER,
2026-08-07,OMPOWER,
2026-08-10,OMPOWER,
2026-08-11,OMPOWER,
2026-08-12,OMPOWER,
2026-08-13,OMPOWER,
2026-08-14,OMPOWER,
2026-08-17,OMPOWER,
2026-08-18,OMPOWER,
2026-08-19,OMPOWER,
2026-08-20,OMPOWER,
2026-08-21,OMPOWER,
2026-08-24,OMPOWER,
2026-08-25,OMPOWER,
2026-08-26,OMPOWER,
2026-08-28,OMPOWER,
2026-08-31,OMPOWER,
2026-09-01,OMPOWER,
2026-09-02,OMPOWER,
2026-09-03,OMPOWER,
2026-09-04,OMPOWER,
2026-09-07,OMPOWER,
2026-09-08,OMPOWER,
2026-09-09,OMPOWER,
2026-09-10,OMPOWER,
2026-09-11,OMPOWER,
2026-09-15,OMPOWER,
2026-09-16,OMPOWER,
2026-09-17,OMPOWER,
2026-09-18,OMPOWER,
2026-07-16,PGHH,
2026-07-17,PGHH,
2026-07-20,PGHH,
2026-07-21,PGHH,
2026-07-22,PGHH,
2026-07-23,PGHH,
2026-07-24,PGHH,
2026-07-27,PGHH,
2026-07-28,PGHH,
2026-07-29,PGHH,
2026-07-30,PGHH,
2026-07-31,PGHH,
2026-08-03,PGHH,
2026-08-04,PGHH,
2026-08-05,PGHH,
2026-08-06,PGHH,
2026-08-07,PGHH,
2026-08-10,PGHH,
2026-08-11,PGHH,
2026-08-12,PGHH,
2026-08-13,PGHH,
2026-08-14,PGHH,
2026-08-17,PGHH,
2026-08-18,PGHH,
2026-08-19,PGHH,
2026-08-20,PGHH,
2026-08-21,PGHH,
2026-08-24,PGHH,
2026-08-25,PGHH,
2026-08-26,PGHH,
2026-08-28,PGHH,
2026-08-31,PGHH,
2026-09-01,PGHH,
2026-09-02,PGHH,
2026-09-03,PGHH,
2026-09-04,PGHH,
2026-09-07,PGHH,
2026-09-08,PGHH,
2026-09-09,PGHH,
2026-09-10,PGHH,
2026-09-11,PGHH,
2026-09-15,PGHH,
2026-09-16,PGHH,
2026-09-17,PGHH,
2026-09-18,PGHH,
2026-07-16,PKTEA,
2026-07-17,PKTEA,
2026-07-20,PKTEA,
2026-07-21,PKTEA,
2026-07-22,PKTEA,
2026-07-24,PKTEA,
2026-07-27,PKTEA,
2026-07-28,PKTEA,
2026-07-29,PKTEA,
2026-07-30,PKTEA,
2026-07-31,PKTEA,
2026-08-03,PKTEA,
2026-08-04,PKTEA,
2026-08-05,PKTEA,
2026-08-07,PKTEA,
2026-08-10,PKTEA,
2026-08-11,PKTEA,
2026-08-12,PKTEA,
2026-08-13,PKTEA,
2026-08-14,PKTEA,
2026-08-17,PKTEA,702.5035
2026-08-18,PKTEA,702.5035
2026-08-19,PKTEA,711.5192
2026-08-20,PKTEA,712.9228
2026-08-21,PKTEA,712.9228
2026-08-24,PKTEA,712.9228
2026-08-25,PKTEA,712.9228
2026-08-26,PKTEA,712.9228
2026-08-28,PKTEA,712.9228
2026-08-31,PKTEA,712.9228
2026-09-01,PKTEA,712.9228
2026-09-02,PKTEA,712.9228
2026-09-03,PKTEA,712.9228
2026-09-04,PKTEA,725.7771
2026-09-07,PKTEA,725.7771
2026-09-08,PKTEA,725.7771
2026-09-09,PKTEA,725.7771
2026-09-10,PKTEA,725.7771
2026-09-11,PKTEA,725.7771
2026-09-15,PKTEA,725.7771
2026-09-16,PKTEA,725.7771
2026-09-17,PKTEA,725.7771
2026-09-18,PKTEA,725.7771
2026-07-16,PLASTIBLEN,
2026-07-17,PLASTIBLEN,
2026-07-20,PLASTIBLEN,
2026-07-21,PLASTIBLEN,
2026-07-22,PLASTIBLEN,
2026-07-23,PLASTIBLEN,
2026-07-24,PLASTIBLEN,
2026-07-27,PLASTIBLEN,
2026-07-28,PLASTIBLEN,
2026-07-29,PLASTIBLEN,
2026-07-30,PLASTIBLEN,
2026-07-31,PLASTIBLEN,
2026-08-03,PLASTIBLEN,
2026-08-04,PLASTIBLEN,
2026-08-05,PLASTIBLEN,
2026-08-06,PLASTIBLEN,
2026-08-07,PLASTIBLEN,
2026-08-10,PLASTIBLEN,
2026-08-11,PLASTIBLEN,
2026-08-12,PLASTIBLEN,
2026-08-13,PLASTIBLEN,
2026-08-14,PLASTIBLEN,
2026-08-17,PLASTIBLEN,
2026-08-18,PLASTIBLEN,
2026-08-19,PLASTIBLEN,
2026-08-20,PLASTIBLEN,
2026-08-21,PLASTIBLEN,
2026-08-24,PLASTIBLEN,
2026-08-25,PLASTIBLEN,
2026-08-26,PLASTIBLEN,
2026-08-28,PLASTIBLEN,
2026-08-31,PLASTIBLEN,
2026-09-01,PLASTIBLEN,
2026-09-02,PLASTIBLEN,
2026-09-03,PLASTIBLEN,
2026-09-04,PLASTIBLEN,
2026-09-07,PLASTIBLEN,
2026-09-08,PLASTIBLEN,
2026-09-09,PLASTIBLEN,
2026-09-10,PLASTIBLEN,
2026-09-11,PLASTIBLEN,
2026-09-15,PLASTIBLEN,
2026-09-16,PLASTIBLEN,
2026-09-17,PLASTIBLEN,
2026-09-18,PLASTIBLEN,
2026-07-16,SANDUMA,
2026-07-17,SANDUMA,
2026-07-20,SANDUMA,
2026-07-21,SANDUMA,
2026-07-22,SANDUMA,
2026-07-23,SANDUMA,
2026-07-24,SANDUMA,
2026-07-27,SANDUMA,
2026-07-28,SANDUMA,
2026-07-29,SANDUMA,
2026-07-30,SANDUMA,
2026-07-31,SANDUMA,
2026-08-03,SANDUMA,
2026-08-04,SANDUMA,
2026-08-05,SANDUMA,
2026-08-06,SANDUMA,
2026-08-07,SANDUMA,
2026-08-10,SANDUMA,
2026-08-11,SANDUMA,
2026-08-12,SANDUMA,
2026-08-13,SANDUMA,
2026-08-14,SANDUMA,
2026-08-17,SANDUMA,
2026-08-18,SANDUMA,
2026-08-19,SANDUMA,
2026-08-20,SANDUMA,
2026-08-21,SANDUMA,
2026-08-24,SANDUMA,
2026-08-25,SANDUMA,
2026-08-26,SANDUMA,
2026-08-28,SANDUMA,
2026-08-31,SANDUMA,
2026-09-01,SANDUMA,
2026-09-02,SANDUMA,
2026-09-03,SANDUMA,
2026-09-04,SANDUMA,
2026-09-07,SANDUMA,
2026-09-08,SANDUMA,
2026-09-09,SANDUMA,
2026-09-10,SANDUMA,
2026-09-11,SANDUMA,
2026-09-15,SANDUMA,
2026-09-16,SANDUMA,
2026-09-17,SANDUMA,
2026-09-18,SANDUMA,
2026-07-16,SENCO,
2026-07-17,SENCO,
2026-07-20,SENCO,
2026-07-21,SENCO,
2026-07-22,SENCO,
2026-07-23,SENCO,
2026-07-24,SENCO,
2026-07-27,SENCO,
2026-07-28,SENCO,
2026-07-29,SENCO,
2026-07-30,SENCO,
2026-07-31,SENCO,
2026-08-03,SENCO,
2026-08-04,SENCO,
2026-08-05,SENCO,
2026-08-06,SENCO,
2026-08-07,SENCO,
2026-08-10,SENCO,
2026-08-11,SENCO,
2026-08-12,SENCO,
2026-08-13,SENCO,
2026-08-14,SENCO,
2026-08-17,SENCO,
2026-08-18,SENCO,336.8702
2026-08-19,SENCO,336.8702
2026-08-20,SENCO,336.8702
2026-08-21,SENCO,336.8702
2026-08-24,SENCO,336.8702
2026-08-25,SENCO,336.8702
2026-08-26,SENCO,336.8702
2026-08-28,SENCO,336.8702
2026-08-31,SENCO,336.8702
2026-09-01,SENCO,336.8702
2026-09-02,SENCO,336.8702
2026-09-03,SENCO,336.8702
2026-09-04,SENCO,336.8702
2026-09-07,SENCO,336.8702
2026-09-08,SENCO,336.8702
2026-09-09,SENCO,336.8702
2026-09-10,SENCO,336.8702
2026-09-11,SENCO,336.8702
2026-09-15,SENCO,336.8702
2026-09-16,SENCO,336.8702
2026-09-17,SENCO,336.8702
2026-09-18,SENCO,336.8702
2026-07-16,SGIL,
2026-07-17,SGIL,
2026-07-20,SGIL,
2026-07-21,SGIL,
2026-07-22,SGIL,
2026-07-23,SGIL,
2026-07-24,SGIL,
2026-07-27,SGIL,
2026-07-28,SGIL,
2026-07-29,SGIL,
2026-07-30,SGIL,
2026-07-31,SGIL,
2026-08-03,SGIL,
2026-08-04,SGIL,
2026-08-05,SGIL,
2026-08-06,SGIL,
2026-08-07,SGIL,
2026-08-10,SGIL,
2026-08-11,SGIL,
2026-08-12,SGIL,
2026-08-13,SGIL,
2026-08-14,SGIL,
2026-08-17,SGIL,
2026-08-18,SGIL,
2026-08-19,SGIL,
2026-08-20,SGIL,
2026-08-21,SGIL,
2026-08-24,SGIL,
2026-08-25,SGIL,
2026-08-26,SGIL,
2026-08-28,SGIL,585.0
2026-08-31,SGIL,585.0
2026-09-01,SGIL,585.0
2026-09-02,SGIL,585.0
2026-09-03,SGIL,585.0
2026-09-04,SGIL,585.0
2026-09-07,SGIL,593.3867
2026-09-08,SGIL,593.3867
2026-09-09,SGIL,593.3867
2026-09-10,SGIL,593.3867
2026-09-11,SGIL,593.6235
2026-09-15,SGIL,593.6235
2026-09-16,SGIL,593.6235
2026-09-17,SGIL,593.6235
2026-09-18,SGIL,593.6235
2026-07-16,SIGIND,
2026-07-17,SIGIND,
2026-07-20,SIGIND,
2026-07-21,SIGIND,
2026-07-22,SIGIND,
2026-07-23,SIGIND,
2026-07-24,SIGIND,
2026-07-27,SIGIND,
2026-07-28,SIGIND,
2026-07-29,SIGIND,
2026-07-30,SIGIND,
2026-07-31,SIGIND,
2026-08-03,SIGIND,
2026-08-04,SIGIND,
2026-08-05,SIGIND,
2026-08-06,SIGIND,
2026-08-07,SIGIND,
2026-08-10,SIGIND,
2026-08-11,SIGIND,
2026-08-12,SIGIND,
2026-08-13,SIGIND,
2026-08-14,SIGIND,
2026-08-17,SIGIND,68.8034
2026-08-18,SIGIND,68.124
2026-08-19,SIGIND,68.8548
2026-08-20,SIGIND,70.217
2026-08-21,SIGIND,70.2704
2026-08-24,SIGIND,70.2704
2026-08-25,SIGIND,70.0836
2026-08-26,SIGIND,70.0836
2026-08-28,SIGIND,70.2894
2026-08-31,SIGIND,70.2894
2026-09-01,SIGIND,70.2894
2026-09-02,SIGIND,70.2894
2026-09-03,SIGIND,70.2894
2026-09-04,SIGIND,70.3282
2026-09-07,SIGIND,70.4542
2026-09-08,SIGIND,70.3682
2026-09-09,SIGIND,70.3522
2026-09-10,SIGIND,70.2417
2026-09-11,SIGIND,74.8152
2026-09-15,SIGIND,74.8152
2026-09-16,SIGIND,74.8152
2026-09-17,SIGIND,74.8152
2026-09-18,SIGIND,74.8152
2026-07-16,SILVERTUC,
2026-07-17,SILVERTUC,
2026-07-20,SILVERTUC,
2026-07-21,SILVERTUC,
2026-07-22,SILVERTUC,
2026-07-23,SILVERTUC,
2026-07-24,SILVERTUC,
2026-07-27,SILVERTUC,
2026-07-28,SILVERTUC,
2026-07-29,SILVERTUC,
2026-07-30,SILVERTUC,
2026-07-31,SILVERTUC,
2026-08-03,SILVERTUC,
2026-08-04,SILVERTUC,
2026-08-05,SILVERTUC,
2026-08-06,SILVERTUC,
2026-08-07,SILVERTUC,
2026-08-10,SILVERTUC,
2026-08-11,SILVERTUC,
2026-08-12,SILVERTUC,
2026-08-13,SILVERTUC,
2026-08-14,SILVERTUC,
2026-08-17,SILVERTUC,
2026-08-18,SILVERTUC,
2026-08-19,SILVERTUC,
2026-08-20,SILVERTUC,
2026-08-21,SILVERTUC,
2026-08-24,SILVERTUC,
2026-08-25,SILVERTUC,180.9768
2026-08-26,SILVERTUC,180.9768
2026-08-28,SILVERTUC,180.9768
2026-08-31,SILVERTUC,175.7448
2026-09-01,SILVERTUC,175.7448
2026-09-02,SILVERTUC,175.7448
2026-09-03,SILVERTUC,170.9314
2026-09-04,SILVERTUC,170.9314
2026-09-07,SILVERTUC,170.9314
2026-09-08,SILVERTUC,170.9314
2026-09-09,SILVERTUC,170.7901
2026-09-10,SILVERTUC,170.7901
2026-09-11,SILVERTUC,170.7901
2026-09-15,SILVERTUC,170.7901
2026-09-16,SILVERTUC,170.7901
2026-09-17,SILVERTUC,170.7901
2026-09-18,SILVERTUC,170.7901
2026-07-16,SINCLAIR,
2026-07-17,SINCLAIR,
2026-07-20,SINCLAIR,
2026-07-21,SINCLAIR,
2026-07-22,SINCLAIR,
